iter	Passed	Remaining
400	29944	44730
401	30017	44653
402	30072	44548
403	30126	44443
404	30190	44353
405	30254	44263
406	30332	44193
407	30390	44096
408	30455	44007
409	30521	43921
410	30593	43843
411	30686	43795
412	30751	43708
413	30817	43620
414	30881	43531
415	30950	43450
416	31021	43371
417	31089	43286
418	31155	43200
419	31234	43133
420	31301	43048
421	31365	42959
422	31423	42864
423	31492	42781
424	31558	42696
425	31619	42604
426	31681	42514
427	31784	42477
428	31861	42407
429	31925	42320
430	31982	42222
431	32046	42135
432	32109	42046
433	32168	41951
434	32218	41847
435	32283	41761
436	32371	41705
437	32455	41644
438	32520	41558
439	32581	41466
440	32675	41418
441	32751	41347
442	32831	41280
443	32917	41220
444	32985	41138
445	33031	41030
446	33097	40946
447	33160	40858
448	33216	40762
449	33278	40674
450	33337	40581
451	33386	40476
452	33441	40381
453	33502	40291
454	33555	40192
455	33600	40084
456	33658	39992
457	33754	39945
458	33820	39861
459	33886	39779
460	33951	39696
461	34007	39602
462	34067	39512
463	34122	39417
464	34184	39331
465	34247	39245
466	34336	39188
467	34417	39124
468	34478	39036
469	34529	38937
470	34581	38840
471	34662	38774
472	34711	38674
473	34763	38577
474	34809	38473
475	34854	38369
476	34915	38283
477	34978	38198
478	35047	38120
479	35113	38039
480	35265	38051
481	35334	37973
482	35397	37889
483	35452	37796
484	35509	37706
485	35605	37656
486	35680	37584
487	35747	37505
488	35839	37451
489	35918	37384
490	36011	37332
491	36091	37264
492	36198	37225
493	36307	37189
494	36397	37132
495	36501	37090
496	36658	37101
497	36740	37035
498	36814	36962
499	36876	36876
500	36953	36806
501	37025	36730
502	37104	36662
503	37164	36574
504	37235	36498
505	37286	36402
506	37358	36326
507	37412	36234
508	37485	36159
509	37566	36093
510	37649	36028
511	37734	35965
512	37796	35880
513	37850	35788
514	37908	35700
515	37970	35615
516	38024	35523
517	38089	35442
518	38184	35389
519	38234	35293
520	38281	35195
521	38348	35116
522	38408	35030
523	38505	34978
524	38590	34914
525	38674	34851
526	38764	34792
527	38844	34724
528	38922	34655
529	38973	34561
530	39031	34474
531	39109	34404
532	39212	34356
533	39270	34269
534	39334	34187
535	39405	34112
536	39485	34043
537	39596	34002
538	39684	33941
539	39749	33860
540	39828	33791
541	39915	33729
542	39989	33655
543	40058	33578
544	40110	33486
545	40209	33434
546	40257	33339
547	40321	33257
548	40386	33177
549	40489	33127
550	40571	33061
551	40632	32977
552	40687	32888
553	40754	32809
554	40837	32743
555	40887	32650
556	40941	32562
557	40992	32470
558	41056	32389
559	41120	32308
560	41180	32225
561	41229	32132
562	41354	32099
563	41417	32017
564	41469	31927
565	41544	31855
566	41638	31797
567	41718	31729
568	41780	31647
569	41832	31558
570	41896	31477
571	41967	31402
572	42039	31327
573	42148	31281
574	42250	31228
575	42316	31149
576	42388	31075
577	42450	30993
578	42503	30904
579	42552	30814
