iter	RMSE
0	5404.178458
1	4957.448854
2	4548.683449
3	4178.127301
4	3840.975799
5	3532.314365
6	3253.940144
7	3000.915283
8	2776.807658
9	2568.435644
10	2376.617589
11	2210.114666
12	2050.675404
13	1906.966967
14	1771.088647
15	1653.542433
16	1550.642663
17	1450.57851
18	1359.393632
19	1275.187228
20	1202.054169
21	1132.782862
22	1069.328355
23	1014.083004
24	961.5971713
25	912.6605645
26	868.7868991
27	826.2889588
28	788.8832117
29	756.6961169
30	725.6633134
31	696.7834287
32	670.7443242
33	651.7585544
34	628.6677224
35	610.5048599
36	591.7773782
37	575.2000285
38	557.9859594
39	544.9665166
40	531.2219709
41	516.2884422
42	503.1493577
43	496.1495547
44	485.8271458
45	476.3203237
46	470.3632524
47	459.9156493
48	452.2891395
49	447.1231243
50	441.5276129
51	435.1494526
52	430.1820383
53	422.7067337
54	418.4020968
55	411.344168
56	404.9868516
57	397.9264983
58	391.0398974
59	384.6878078
60	381.068112
61	377.143115
62	372.0431198
63	368.6496598
64	365.0344885
65	360.4244856
66	355.8922425
67	352.0289863
68	347.2940687
69	343.8282316
70	340.2731011
71	336.449013
72	333.772049
73	331.3329399
74	327.8371322
75	325.0911698
76	322.3291119
77	320.2922518
78	317.6313308
79	315.5433506
80	313.5368526
81	311.259746
82	309.0124053
83	307.2249461
84	305.3459158
85	303.727021
86	301.9077599
87	299.8142088
88	298.4428083
89	297.0239901
90	295.5710454
91	294.143336
92	292.948332
93	291.6897396
94	290.3146151
95	288.7393918
96	287.1556381
97	285.9719708
98	285.1423103
99	283.9443115
100	282.5488083
101	281.2376643
102	280.502065
103	279.2179777
104	278.0968215
105	276.9323865
106	275.6315353
107	274.2439278
108	272.8812052
109	272.0099094
110	270.9048653
111	269.995316
112	269.2697823
113	268.1949255
114	266.9349836
115	266.0247559
116	265.0270293
117	264.3135708
118	263.450596
119	262.7873173
120	261.7590631
121	261.0703687
122	260.079114
123	259.0465829
124	257.8519636
125	256.9928468
126	256.3209184
127	255.9095366
128	255.1891662
129	254.532591
130	253.5474251
131	252.8687808
132	252.1690278
133	251.7356669
134	250.6454728
135	250.0914866
136	249.3686775
137	248.5137771
138	247.8323084
139	246.9947442
140	246.2408679
141	245.5897247
142	244.6264884
143	243.8612441
144	243.1453983
145	242.413301
146	241.6265057
147	241.1475101
148	240.6830101
149	239.8427846
150	239.3149656
151	238.6619991
152	238.1581375
153	237.4936513
154	236.7849512
155	235.9977582
156	235.3952436
157	234.6132451
158	234.0405024
159	233.352831
160	232.8925697
161	232.4320186
162	231.9153233
163	231.2169469
164	230.7965501
165	230.3632771
166	230.1057869
167	229.5035358
168	228.9201925
169	228.5735165
170	228.1247381
171	227.5955693
172	227.2002268
173	226.6573174
174	226.0255361
175	225.5903171
176	224.9789128
177	224.5104042
178	223.9002434
179	223.4580865
180	222.9048378
181	222.6629472
182	222.2095895
183	221.6360664
184	221.1794888
185	220.7305705
186	220.3357028
187	219.6284682
188	219.1403368
189	218.8398579
190	218.3852625
191	217.905089
192	217.4911479
193	217.0311185
194	216.6264907
195	216.3475428
196	215.7009018
197	215.3337656
198	214.7422087
199	214.3375468
200	213.9696862
201	213.4978968
202	212.9693528
203	212.5164829
204	212.036961
205	211.7027212
206	211.235716
207	210.7701892
208	210.4825666
209	210.2507384
210	210.0169911
211	209.6470918
212	209.3134689
213	208.9814618
214	208.544374
215	208.1918391
216	207.9297356
217	207.7826223
218	207.0928829
219	206.7608129
220	206.4591213
221	205.9923383
222	205.6428783
223	205.3771657
224	205.09997
225	204.7727907
226	204.3514439
227	204.1587527
228	203.8181764
229	203.3940529
230	203.0731912
231	202.5933378
232	202.2498982
233	201.8680922
234	201.446136
235	201.1517001
236	200.8941843
237	200.476798
238	200.2653366
239	199.9448609
240	199.7750623
241	199.5416279
242	199.2071035
243	198.9646779
244	198.6538465
245	198.3064875
246	197.9806627
247	197.6752478
248	197.3140474
249	197.1848788
250	196.8595551
251	196.6419908
252	196.3898737
253	195.9765171
254	195.6895746
255	195.3095317
256	194.9897179
257	194.4430305
258	194.3430129
259	194.013662
260	193.5875845
261	193.3095545
262	192.9878369
263	192.6127926
264	192.3315521
265	192.1563253
266	191.7300802
267	191.4604218
268	191.1223908
269	190.6276203
270	190.4180018
271	189.8207028
272	189.5768172
273	189.308664
274	189.0653888
275	188.8195613
276	188.5461233
277	188.3114896
278	188.0117216
279	187.7332923
280	187.5257132
281	187.2582584
282	187.0415993
283	186.7481608
284	186.5446196
285	186.3337083
286	186.0827742
287	185.9157579
288	185.4852935
289	185.3091205
290	185.0349253
291	184.6902479
292	184.4900422
293	184.2396855
294	183.9756116
295	183.7196681
296	183.4423056
297	183.1998766
298	183.0300714
299	182.7280634
300	182.4946244
301	182.2160942
302	181.9860293
303	181.6364228
304	181.4473712
305	181.3196623
306	181.0678466
307	180.7483889
308	180.4491758
309	180.2000024
310	179.9377457
311	179.6548325
312	179.3896071
313	179.190296
314	178.8129482
315	178.5727162
316	178.3406156
317	178.1065461
318	177.8802762
319	177.6245757
320	177.4216927
321	177.1769672
322	176.8399807
323	176.6650792
324	176.4853558
325	176.3290866
326	176.1453967
327	175.9981202
328	175.7865879
329	175.5869316
330	175.3879652
331	175.1042513
332	174.9217583
333	174.6739814
334	174.5172713
335	174.348762
336	174.2188605
337	173.9799856
338	173.7448048
339	173.5418881
340	173.3050163
341	173.0699252
342	172.8655693
343	172.7319412
344	172.5108145
345	172.3449155
346	172.0970874
347	171.8932499
348	171.7053316
349	171.5585428
350	171.3208243
351	171.2105331
352	171.0188419
353	170.8827832
354	170.6564324
355	170.5635837
356	170.2976747
357	170.1082211
358	169.9123101
359	169.6289648
360	169.5081326
361	169.3266206
362	169.2074673
363	168.9553973
364	168.8258061
365	168.6845186
366	168.4703236
367	168.2996054
368	168.1097019
369	167.8756913
370	167.6072857
371	167.3223134
372	167.1470927
373	167.0053094
374	166.8928676
375	166.7116267
376	166.6104634
377	166.4222647
378	166.2752295
379	166.1977632
380	165.9419605
381	165.7695384
382	165.6478206
383	165.4370371
384	165.2244775
385	165.008779
386	164.7412145
387	164.5629591
388	164.4971633
389	164.3526644
390	164.2128501
391	163.942052
392	163.766337
393	163.4906732
394	163.3015741
395	163.0905439
396	162.9535045
397	162.8092869
398	162.6193487
399	162.5080305
400	162.3455342
401	162.1731007
402	162.0338901
403	161.8684663
404	161.7393508
405	161.5450052
406	161.3876696
407	161.324607
408	161.1103405
409	160.9458476
410	160.7876582
411	160.7199156
412	160.6299217
413	160.4275194
414	160.2451106
415	160.083628
416	159.9006644
417	159.801923
418	159.6007938
419	159.4395263
420	159.3353991
421	159.2061269
422	159.0340368
423	158.8567486
424	158.6665402
425	158.4902783
426	158.3196266
427	158.2016076
428	158.0033273
429	157.8241251
430	157.7755312
431	157.6146594
432	157.39044
433	157.2141444
434	157.0956235
435	157.0146782
436	156.8643633
437	156.7297921
438	156.6187984
439	156.462385
440	156.3118669
441	156.1706335
442	155.9860791
443	155.846885
444	155.6519875
445	155.5160116
446	155.3411995
447	155.2172479
448	155.1731282
449	155.0820468
450	154.9283656
451	154.7761893
452	154.7362898
453	154.5954924
454	154.5225938
455	154.3974242
456	154.1797023
457	154.0346124
458	153.7505163
459	153.6692216
460	153.5065783
461	153.3455598
462	153.2462819
463	153.0886209
464	152.922998
465	152.7697022
466	152.6460665
467	152.5111919
468	152.4332907
469	152.227626
470	152.0151847
471	151.8368973
472	151.6600964
473	151.6268774
474	151.4957502
475	151.3454471
476	151.2416263
477	151.0968007
478	150.9288405
479	150.8039564
480	150.6903136
481	150.560271
482	150.4159766
483	150.3082854
484	150.1344085
485	149.943764
486	149.8737058
487	149.7474117
488	149.632747
489	149.4671288
490	149.3318875
491	149.2180553
492	149.1062786
493	149.0159548
494	148.8574859
495	148.7686292
496	148.6381606
497	148.484855
498	148.4268686
499	148.3471057
500	148.2342115
501	148.0967874
502	147.9336747
503	147.774152
504	147.6615934
505	147.5949419
506	147.4903009
507	147.4558018
508	147.2586102
509	147.1292676
510	146.9747044
511	146.8818274
512	146.7498873
513	146.5935687
514	146.4747786
515	146.3745523
516	146.2057866
517	146.0259732
518	145.8804978
519	145.7280452
520	145.510468
521	145.3863366
522	145.2515216
523	145.0724407
524	144.9401219
525	144.8866853
526	144.7903831
527	144.7142671
528	144.5881122
529	144.5092681
530	144.3821621
531	144.2257251
532	144.0944588
533	143.9555617
534	143.889064
535	143.7613849
536	143.6832696
537	143.5424939
538	143.4127636
539	143.3722397
540	143.2747213
541	143.1572144
542	143.0423642
543	142.9102141
544	142.8351524
545	142.6788847
546	142.5559172
547	142.4521663
548	142.3161661
549	142.2834296
550	142.1778023
551	142.0418188
552	141.9125843
553	141.7912912
554	141.7250402
555	141.6342027
556	141.533178
557	141.4220651
558	141.2931846
559	141.1795749
560	141.0719687
561	140.9732617
562	140.8612055
563	140.7798294
564	140.6894555
565	140.5819446
566	140.4423221
567	140.3465375
568	140.2549494
569	140.157849
570	140.0721609
571	139.9827864
572	139.9232359
573	139.8062378
574	139.7174502
575	139.6032452
576	139.4734102
577	139.3844321
578	139.2822673
579	139.1869481
580	139.1030924
581	139.0134758
582	138.9468773
583	138.8592699
584	138.793292
585	138.6800313
586	138.5823958
587	138.4987218
588	138.373023
589	138.2885621
590	138.2205832
591	138.146938
592	138.0366213
593	137.990935
594	137.837996
595	137.7130605
