iter	RMSE
530	140.83514
531	140.696398
532	140.6384848
533	140.5511887
534	140.4242499
535	140.2753181
536	140.1280764
537	140.0762889
538	139.9212356
539	139.8197778
540	139.7060383
541	139.5529199
542	139.4828743
543	139.4308031
544	139.3052421
545	139.2089598
546	139.1188994
547	138.9606889
548	138.8327238
549	138.6682185
550	138.6073058
551	138.4964331
552	138.3528779
553	138.2207057
554	138.1354279
555	138.0480414
556	138.0012169
557	137.8251452
558	137.6673183
559	137.5616789
560	137.4778442
561	137.3567659
562	137.2660116
563	137.1479495
564	137.0383294
565	136.9402865
566	136.8430476
567	136.7498949
568	136.6606973
569	136.600747
570	136.5201951
571	136.419837
572	136.2898567
573	136.190305
574	136.1309223
575	136.0458303
576	135.9594639
577	135.9200535
578	135.8150021
579	135.689133
580	135.5213873
581	135.4731587
582	135.3452693
583	135.2091313
584	135.1069745
585	135.0391772
586	134.9388751
587	134.8068491
588	134.7079475
589	134.6638211
590	134.5519995
591	134.4743588
592	134.4258866
593	134.3368828
594	134.2539535
595	134.143545
596	134.04109
597	133.892749
598	133.7204386
599	133.5680702
600	133.5191629
601	133.3490216
602	133.243086
603	133.1362323
604	133.0642649
605	133.0135716
606	132.8806551
607	132.7767877
608	132.6130794
609	132.5058535
610	132.4307823
611	132.2535949
612	132.1784697
613	132.0606472
614	131.9334698
615	131.8661569
616	131.7794732
617	131.69523
618	131.6150277
619	131.4853733
620	131.4552206
621	131.3730959
622	131.2089984
623	131.0846142
624	131.0374191
625	130.9306611
626	130.8357542
627	130.7236935
628	130.6454906
629	130.6087568
630	130.5811405
631	130.4952878
632	130.3584662
633	130.3180722
634	130.210678
635	130.1455791
636	130.0654497
637	129.9745227
638	129.8781175
639	129.7635656
640	129.6798864
641	129.6389144
642	129.5443855
643	129.4037583
644	129.3079856
645	129.2671139
646	129.2208455
647	129.1012403
648	129.0059642
649	128.9088645
650	128.7501059
651	128.6802395
652	128.572106
653	128.5397573
654	128.441188
655	128.3387695
656	128.2265791
657	128.1346796
658	128.0532563
659	127.9099312
660	127.8335392
661	127.7387325
662	127.7002538
663	127.6119867
664	127.5372678
665	127.4017332
666	127.2503236
667	127.134053
668	127.0578904
669	126.9597754
670	126.9086398
671	126.7928388
672	126.7000181
673	126.6292116
674	126.5246911
675	126.4379809
676	126.3738947
677	126.2550402
678	126.1704665
679	126.0810248
680	126.0165742
681	125.9264889
682	125.8307521
683	125.7058406
684	125.6227428
685	125.5061074
686	125.3961732
687	125.31738
688	125.2453896
689	125.1595062
690	125.0869423
691	125.0099061
692	124.9504668
693	124.8630631
694	124.7885106
695	124.7032281
696	124.6640978
697	124.587404
698	124.5169381
699	124.4283194
700	124.3415398
701	124.3184306
702	124.2092521
703	124.156467
704	124.0828813
705	124.0346122
706	123.9898097
707	123.8952035
708	123.8538734
709	123.78117
710	123.7261285
711	123.6384982
712	123.5748463
713	123.4842307
714	123.3658421
715	123.2779685
716	123.1858515
717	123.0901574
718	123.0116705
719	122.9129109
720	122.8366429
721	122.744092
722	122.6826638
723	122.5885443
724	122.5030592
725	122.4188293
726	122.357363
727	122.299889
728	122.2061278
729	122.1709056
730	122.1018514
731	122.0256132
732	121.9422754
733	121.8645435
734	121.797344
735	121.7367602
736	121.6696843
737	121.5836191
738	121.4634653
739	121.3995867
740	121.2804971
741	121.1754124
742	121.1263783
743	121.0486445
744	120.9748192
745	120.8601777
746	120.7972113
747	120.7343411
748	120.6797213
749	120.6372825
750	120.5608215
751	120.5090225
752	120.4456879
753	120.336728
754	120.2961572
755	120.2114078
756	120.0978104
757	120.0251434
758	119.9531214
759	119.8787015
760	119.8276243
761	119.7329722
762	119.6819525
763	119.6107948
764	119.5610815
765	119.483273
766	119.3864352
767	119.3436969
768	119.2711702
769	119.1888132
770	119.1553934
771	119.1254734
772	119.0765552
773	118.980035
774	118.938661
775	118.897317
776	118.8461549
777	118.7458258
778	118.698126
779	118.6419889
780	118.5446517
781	118.4899726
782	118.4415241
783	118.4109665
784	118.3246422
785	118.2625564
786	118.1423598
787	118.1195129
788	118.066457
789	117.9630386
790	117.8658572
791	117.807764
792	117.7145704
793	117.5971087
794	117.5449604
795	117.4600849
796	117.3745448
797	117.3127591
798	117.2705712
799	117.2096939
800	117.0396553
801	116.960187
802	116.8930951
803	116.8652253
804	116.8001317
805	116.7480659
806	116.7114676
807	116.6543314
808	116.5332245
809	116.4982557
810	116.406256
811	116.3294628
812	116.2479412
813	116.1771716
814	116.1068028
815	116.0336827
816	116.001665
817	115.9343692
818	115.8453277
819	115.7906953
820	115.6968351
821	115.622858
822	115.5217951
823	115.438066
824	115.3978419
825	115.337551
826	115.2461964
827	115.1804646
828	115.1171135
829	115.0571898
830	114.9646556
831	114.9233224
832	114.8520477
833	114.8034315
834	114.749872
835	114.6989865
836	114.6921966
837	114.6258238
838	114.5459265
839	114.4807012
840	114.4209252
841	114.3408977
842	114.293603
843	114.1924208
844	114.1413853
845	114.0790732
846	114.0112469
847	113.9062233
848	113.8330015
849	113.7646137
850	113.7048089
851	113.6636911
852	113.6131055
853	113.5656229
854	113.5306785
855	113.5002708
856	113.4572907
857	113.3766389
858	113.322368
859	113.2485082
860	113.179317
861	113.1095284
862	113.0626751
863	113.0058124
864	112.9831668
865	112.937606
866	112.8674132
867	112.8417418
868	112.7664262
869	112.6698745
870	112.6161462
871	112.5303551
872	112.5032312
873	112.4512754
874	112.3959215
875	112.3387853
876	112.261375
877	112.1890188
878	112.0855593
879	112.042666
880	112.0231042
881	111.9647273
882	111.9258285
883	111.9023774
884	111.8639894
885	111.8118221
886	111.7463441
887	111.7149375
888	111.6785933
889	111.6522829
890	111.6348995
891	111.5916446
892	111.5441112
893	111.4824086
894	111.4229592
895	111.3995847
896	111.3404694
897	111.3060887
898	111.2639356
899	111.2023973
900	111.1402364
901	111.0946513
902	110.999051
903	110.9148401
904	110.8453404
905	110.8099527
906	110.7561948
907	110.7039287
908	110.6509691
909	110.5642173
910	110.5259927
911	110.4601586
912	110.4396815
913	110.3647486
914	110.3133198
915	110.2746005
916	110.2469898
917	110.1953957
918	110.1373056
919	110.0811134
920	110.0058892
921	109.9720381
922	109.9124018
923	109.8498659
924	109.7932602
925	109.7281315
926	109.6645952
927	109.6234663
928	109.5938769
929	109.5201823
930	109.4619259
931	109.4455667
932	109.40531
933	109.3457476
934	109.3119219
935	109.2562558
936	109.1970584
937	109.1436003
938	109.0733199
939	109.0175513
940	108.9669828
941	108.9477462
942	108.8635151
943	108.828914
944	108.7553183
945	108.7055898
946	108.6740139
947	108.5822649
948	108.5244632
949	108.4860684
950	108.4255997
951	108.3645537
952	108.3204671
953	108.3007932
954	108.2583154
955	108.2200634
956	108.1667813
957	108.1403164
958	108.1178945
959	108.0888815
960	108.0255033
961	107.9546344
962	107.9184168
963	107.8994533
964	107.8521847
965	107.8266587
966	107.7604423
967	107.6989556
968	107.604535
969	107.5780334
970	107.546513
971	107.5318456
972	107.4662775
973	107.4311681
974	107.3908779
975	107.3382492
976	107.2438534
977	107.2046892
978	107.1578805
979	107.0945672
980	107.0298788
981	106.9411236
982	106.8818875
983	106.8554838
984	106.8106825
985	106.7510517
986	106.7087483
987	106.6496218
988	106.6085654
989	106.587664
990	106.5251741
991	106.4631681
992	106.4023217
993	106.3818083
994	106.3325159
995	106.2768398
996	106.2516254
997	106.1969794
998	106.1385663
999	106.0314936
