iter	Passed	Remaining
401	17288	25717
402	17324	25664
403	17362	25613
404	17392	25552
405	17430	25502
406	17468	25452
407	17507	25403
408	17541	25346
409	17572	25287
410	17611	25239
411	17651	25191
412	17692	25146
413	17731	25098
414	17769	25048
415	17808	24999
416	17837	24937
417	17876	24890
418	17916	24843
419	17954	24794
420	17982	24731
421	18018	24679
422	18048	24619
423	18089	24573
424	18124	24521
425	18153	24460
426	18195	24416
427	18236	24371
428	18269	24317
429	18298	24255
430	18336	24207
431	18379	24166
432	18426	24129
433	18469	24087
434	18514	24048
435	18554	24001
436	18593	23954
437	18624	23896
438	18662	23848
439	18697	23796
440	18728	23739
441	18776	23703
442	18815	23656
443	18857	23613
444	18896	23567
445	18934	23519
446	18969	23467
447	19011	23425
448	19051	23379
449	19084	23325
450	19115	23269
451	19151	23218
452	19198	23182
453	19232	23129
454	19265	23076
455	19296	23020
456	19335	22974
457	19372	22925
458	19407	22874
459	19438	22819
460	19477	22773
461	19507	22716
462	19536	22658
463	19568	22604
464	19596	22546
465	19635	22500
466	19669	22449
467	19698	22392
468	19739	22348
469	19777	22302
470	19810	22250
471	19847	22202
472	19887	22157
473	19922	22108
474	19952	22053
475	19986	22002
476	20022	21953
477	20057	21903
478	20097	21859
479	20123	21800
480	20163	21756
481	20197	21706
482	20229	21653
483	20270	21610
484	20310	21566
485	20344	21517
486	20375	21463
487	20407	21411
488	20442	21362
489	20481	21317
490	20511	21263
491	20546	21214
492	20585	21170
493	20622	21123
494	20660	21077
495	20698	21032
496	20735	20985
497	20776	20943
498	20816	20900
499	20846	20846
500	20881	20798
501	20914	20747
502	20943	20693
503	20970	20637
504	20998	20582
505	21035	20536
506	21064	20483
507	21103	20438
508	21141	20394
509	21172	20342
510	21211	20298
511	21245	20249
512	21278	20200
513	21319	20158
514	21356	20112
515	21392	20066
516	21431	20021
517	21469	19977
518	21505	19931
519	21547	19889
520	21583	19843
521	21625	19802
522	21660	19755
523	21695	19708
524	21730	19660
525	21758	19607
526	21788	19555
527	21819	19505
528	21855	19459
529	21889	19411
530	21924	19364
531	21963	19321
532	22006	19281
533	22038	19232
534	22075	19186
535	22113	19142
536	22151	19099
537	22190	19055
538	22229	19012
539	22270	18971
540	22310	18928
541	22349	18885
542	22392	18846
543	22426	18798
544	22464	18754
545	22495	18705
546	22531	18659
547	22567	18613
548	22606	18571
549	22648	18530
550	22677	18479
551	22714	18434
552	22757	18395
553	22798	18353
554	22838	18311
555	22875	18267
556	22914	18224
557	22953	18181
558	22995	18141
559	23030	18095
560	23067	18051
561	23107	18008
562	23136	17958
563	23168	17910
564	23200	17861
565	23238	17819
566	23278	17776
567	23309	17728
568	23348	17685
569	23379	17637
570	23420	17596
571	23456	17551
572	23496	17509
573	23533	17465
574	23565	17417
575	23598	17370
576	23631	17324
577	23670	17281
578	23701	17233
579	23739	17190
580	23773	17144
581	23807	17098
582	23845	17055
583	23884	17013
584	23918	16967
585	23948	16919
586	23985	16875
587	24015	16827
588	24047	16780
589	24085	16737
590	24127	16697
591	24167	16656
592	24196	16607
593	24236	16565
594	24275	16523
595	24313	16480
596	24350	16437
597	24386	16393
598	24420	16348
599	24452	16301
600	24491	16259
601	24528	16216
602	24566	16173
603	24603	16131
604	24636	16085
605	24674	16042
606	24710	15998
607	24744	15953
608	24775	15906
609	24810	15862
610	24842	15816
611	24882	15775
612	24922	15733
613	24961	15692
614	24997	15648
615	25031	15604
616	25066	15560
617	25104	15517
618	25135	15470
619	25168	15425
620	25205	15382
621	25249	15344
622	25283	15299
623	25327	15261
624	25368	15220
625	25407	15179
626	25440	15134
627	25492	15100
628	25531	15058
629	25563	15013
630	25602	14971
631	25639	14929
632	25677	14887
633	25710	14842
634	25748	14800
635	25777	14753
636	25818	14712
637	25856	14670
638	25896	14629
639	25935	14588
640	25969	14544
641	26003	14500
642	26036	14455
643	26068	14410
644	26105	14368
645	26142	14325
646	26174	14280
647	26213	14239
648	26253	14198
649	26292	14157
650	26321	14111
651	26363	14071
652	26392	14024
653	26420	13977
654	26461	13937
655	26489	13890
656	26522	13846
657	26563	13806
658	26595	13761
659	26628	13717
660	26659	13672
661	26693	13629
662	26724	13584
663	26761	13541
664	26789	13495
665	26824	13452
666	26855	13407
667	26891	13365
668	26928	13323
669	26963	13280
670	27004	13240
671	27040	13198
672	27076	13155
673	27113	13114
674	27148	13071
675	27188	13031
676	27225	12989
677	27255	12944
678	27292	12902
679	27328	12860
680	27360	12816
681	27390	12771
682	27425	12728
683	27459	12686
684	27492	12642
685	27536	12604
686	27577	12564
687	27611	12521
688	27642	12477
689	27680	12435
690	27721	12396
691	27754	12352
692	27786	12309
693	27817	12265
694	27850	12222
695	27887	12180
696	27927	12140
697	27965	12099
698	27997	12056
699	28035	12015
700	28065	11971
701	28102	11929
702	28133	11885
703	28169	11843
704	28200	11800
705	28234	11757
706	28264	11713
707	28306	11674
708	28339	11631
709	28372	11588
710	28403	11545
711	28441	11504
712	28483	11465
713	28518	11423
714	28554	11381
715	28586	11338
716	28622	11297
717	28658	11255
718	28691	11213
719	28722	11169
720	28757	11128
721	28804	11091
722	28843	11050
723	28876	11008
724	28908	10965
725	28944	10924
726	28974	10880
727	29008	10838
728	29044	10797
729	29075	10754
730	29109	10711
731	29146	10671
732	29177	10628
733	29215	10587
734	29253	10547
735	29288	10505
736	29318	10462
737	29349	10419
738	29389	10379
739	29428	10339
740	29466	10299
741	29505	10259
742	29544	10219
743	29582	10178
744	29619	10138
745	29660	10098
746	29691	10056
747	29724	10014
748	29759	9972
749	29794	9931
750	29827	9889
751	29860	9847
752	29901	9808
753	29942	9768
754	29977	9727
755	30016	9687
756	30052	9647
757	30086	9605
758	30126	9565
759	30163	9525
760	30199	9484
761	30240	9445
762	30275	9404
763	30315	9364
764	30346	9322
765	30375	9279
766	30412	9238
767	30448	9198
768	30493	9159
769	30530	9119
770	30559	9076
771	30589	9034
772	30629	8994
773	30665	8954
774	30701	8913
775	30736	8872
776	30772	8831
777	30803	8789
778	30842	8749
779	30874	8708
780	30914	8668
781	30950	8628
782	30984	8587
783	31012	8544
784	31054	8505
785	31100	8467
786	31140	8428
787	31179	8388
788	31214	8347
789	31245	8305
790	31284	8266
791	31321	8225
792	31353	8184
793	31390	8144
794	31428	8104
795	31466	8064
796	31507	8025
797	31540	7983
798	31574	7942
799	31611	7902
800	31647	7862
801	31684	7822
802	31722	7782
803	31758	7742
804	31790	7700
805	31827	7660
806	31864	7620
807	31904	7581
808	31937	7540
809	31975	7500
810	32010	7459
811	32051	7420
812	32092	7381
813	32134	7342
814	32167	7301
815	32205	7262
816	32239	7221
817	32271	7180
818	32307	7139
819	32339	7098
820	32372	7058
821	32403	7016
822	32437	6976
823	32471	6935
824	32510	6896
825	32548	6856
826	32576	6814
827	32612	6774
828	32649	6734
