iter	RMSE
859	113.279637
860	113.2166476
861	113.1840892
862	113.1475642
863	113.074443
864	113.0193736
865	112.9524207
866	112.8716639
867	112.7925353
868	112.7049488
869	112.6187855
870	112.5503238
871	112.50948
872	112.4751423
873	112.4269958
874	112.3591344
875	112.2793889
876	112.202062
877	112.1234375
878	112.060707
879	112.0352452
880	111.9743771
881	111.9024
882	111.8421967
883	111.7615732
884	111.7205331
885	111.6787887
886	111.6251112
887	111.586386
888	111.5365644
889	111.4692606
890	111.4079286
891	111.3361726
892	111.2652053
893	111.216511
894	111.1954716
895	111.1362403
896	111.0512781
897	111.0142935
898	110.9527378
899	110.927458
900	110.858992
901	110.8225442
902	110.779146
903	110.7203837
904	110.6651931
905	110.5908129
906	110.5772128
907	110.5138913
908	110.4562736
909	110.4088338
910	110.3504315
911	110.3089021
912	110.2189416
913	110.1429218
914	110.0929066
915	110.0346948
916	110.0122276
917	109.9623769
918	109.9064164
919	109.8544445
920	109.7791037
921	109.7108427
922	109.6598765
923	109.613538
924	109.5627549
925	109.5207856
926	109.4699572
927	109.4304284
928	109.3723578
929	109.3375664
930	109.3218244
931	109.2755901
932	109.2286541
933	109.1703054
934	109.1330828
935	109.0588285
936	108.9974985
937	108.922383
938	108.8578185
939	108.8228516
940	108.7932219
941	108.7486366
942	108.6930046
943	108.6480498
944	108.5746073
945	108.4737032
946	108.4193676
947	108.3595049
948	108.2983331
949	108.2320495
950	108.207042
951	108.1531054
952	108.0940152
953	108.0387594
954	107.9528804
955	107.8662264
956	107.799694
957	107.7519264
958	107.7100198
959	107.6482818
960	107.6089767
961	107.5726636
962	107.5134158
963	107.4719237
964	107.4241743
965	107.3714189
966	107.3058422
967	107.2527646
968	107.1820848
969	107.1339237
970	107.0636246
971	107.015747
972	106.9624214
973	106.889598
974	106.8273025
975	106.7761007
976	106.7247093
977	106.6413131
978	106.6173889
979	106.560663
980	106.5063119
981	106.4523214
982	106.3947614
983	106.3172893
984	106.2569271
985	106.203103
986	106.1627751
987	106.1270255
988	106.0705006
989	105.9912884
990	105.9352412
991	105.8843543
992	105.867962
993	105.8412101
994	105.8080311
995	105.7544557
996	105.694856
997	105.6512445
998	105.609557
999	105.5601572
