iter	RMSE
0	5349.844703
1	4905.721106
2	4496.476327
3	4130.052839
4	3792.120527
5	3491.197743
6	3220.406292
7	2976.040229
8	2751.418141
9	2544.531706
10	2354.165773
11	2184.982848
12	2033.032588
13	1884.522533
14	1755.277538
15	1637.718517
16	1533.722417
17	1438.455228
18	1344.190402
19	1267.652766
20	1189.521274
21	1122.386477
22	1064.762424
23	1011.592431
24	957.3458378
25	906.9944386
26	859.8593962
27	817.2822632
28	779.0761025
29	744.2438934
30	711.0586646
31	682.125456
32	653.8590716
33	627.8371181
34	603.996552
35	588.4220174
36	566.9377977
37	551.2554285
38	533.9578481
39	516.9080217
40	504.475282
41	493.2375175
42	481.2017145
43	471.8548909
44	460.6402586
45	451.9130227
46	442.4252143
47	432.6511984
48	427.0700353
49	419.3353021
50	412.3729837
51	407.8704771
52	400.5044156
53	394.3803637
54	386.2718799
55	382.2421806
56	377.041304
57	371.5835215
58	365.9278124
59	363.6833502
60	360.1327108
61	355.6663847
62	351.0355067
63	348.268179
64	344.0629035
65	341.6204951
66	337.8819251
67	335.3530943
68	332.7267373
69	328.5988762
70	325.9311893
71	322.8847119
72	320.2611026
73	317.7804034
74	315.1265591
75	312.6361231
76	310.8976697
77	308.8009566
78	306.9811765
79	304.9520847
80	303.1894593
81	301.4213126
82	299.2466413
83	297.5262541
84	296.0014642
85	294.3146276
86	292.6095065
87	291.1296301
88	289.7996412
89	288.6171384
90	286.8697528
91	285.3035626
92	283.8224041
93	282.6829042
94	281.3299399
95	280.457081
96	279.4689831
97	278.3814491
98	277.4666863
99	276.6377137
100	275.6238734
101	274.4003318
102	273.2850056
103	272.2474671
104	271.1120356
105	270.0975919
106	268.7725596
107	268.1089656
108	267.1193637
109	266.3499112
110	265.1475647
111	264.3282333
112	263.5618969
113	263.0987991
114	262.2615576
115	261.2114378
116	260.6122889
117	260.2306714
118	259.4496639
119	258.3642201
120	257.1894793
121	256.0694001
122	255.2961265
123	254.8386634
124	254.1099205
125	253.1540238
126	252.696941
127	251.8801332
128	251.4866478
129	250.8149932
130	250.1462961
131	248.915831
132	248.346289
133	247.7553826
134	247.0085342
135	246.0096096
136	245.5723419
137	244.808888
138	244.4283453
139	243.776009
140	243.4684859
141	243.1088221
142	242.2688755
143	241.2824114
144	240.5280065
145	239.9102144
146	239.0328809
147	238.357218
148	237.8396759
149	237.2932125
150	236.5264497
151	235.8059046
152	235.2165233
153	234.5869843
154	234.043248
155	233.2212405
156	232.8273107
157	231.5619548
158	230.9962083
159	230.2058362
160	229.6685321
161	229.3909972
162	228.7232146
163	228.0705799
164	227.7391146
165	227.2901919
166	226.7957906
167	226.0427099
168	225.7529498
169	225.3714641
170	224.8966909
171	224.3014026
172	223.9731188
173	223.3736611
174	222.6750041
175	222.1651362
176	221.8908166
177	221.3839894
178	220.8970032
179	220.4366051
180	220.0250398
181	219.7709443
182	219.3130795
183	218.9414157
184	218.6198286
185	218.1906328
186	217.8633577
187	217.4915207
188	217.1207304
189	216.6347038
190	216.2503871
191	215.720706
192	215.2872745
193	214.8532445
194	214.3962756
195	213.9993321
196	213.599679
197	213.1402546
198	212.7701537
199	212.229473
200	211.5797226
201	211.2516424
202	211.0871636
203	210.9046366
204	210.3207999
205	210.0241499
206	209.4639001
207	208.9128089
208	208.7515059
209	208.4373459
210	208.0790935
211	207.629951
212	207.0557021
213	206.6840388
214	206.3727676
215	205.8962752
216	205.5031401
217	205.3024434
218	204.9586983
219	204.5873876
220	204.0887958
221	203.6593563
222	203.3433499
223	202.8823873
224	202.6186577
225	202.1334065
226	201.7524282
227	201.4814331
228	201.2226725
229	200.9795931
230	200.7719799
231	200.4176605
232	200.1324562
233	199.9293801
234	199.7004086
235	199.4821261
236	198.8466117
237	198.5865652
238	198.2114688
239	198.0233396
240	197.6476738
241	197.257853
242	196.9863757
243	196.6947331
244	196.398093
245	195.9709327
246	195.6318359
247	195.313142
248	195.0199049
249	194.7785519
250	194.6122019
251	194.2298872
252	193.8806571
253	193.5698386
254	193.2102811
255	193.0007952
256	192.6643822
257	192.4385777
258	192.2737077
259	192.1021776
260	191.7099786
261	191.4092633
262	191.1598849
263	190.7640046
264	190.4431458
265	190.1191713
266	189.857641
267	189.6287879
268	189.2590383
269	189.0309891
270	188.6444982
271	188.2756236
272	187.9433045
273	187.5023405
274	187.205114
275	186.9168978
276	186.693878
277	186.4438204
278	186.1245363
279	185.8255007
280	185.6734309
281	185.5317669
282	185.2717007
283	185.0358567
284	184.7710847
285	184.4824448
286	184.2276938
287	183.9996057
288	183.7240584
289	183.4918654
290	183.2252178
291	183.0107519
292	182.68919
293	182.6018934
294	182.3617356
295	181.965815
296	181.7356731
297	181.5782542
298	181.4063958
299	181.1426729
300	180.9546686
301	180.6407971
302	180.4392252
303	180.2257404
304	179.856938
305	179.6802087
306	179.4578948
307	179.2462322
308	179.0510331
309	178.8098492
310	178.5983431
311	178.3170769
312	178.1698282
313	177.916184
314	177.7063943
315	177.391064
316	177.1185366
317	176.9319677
318	176.7747457
319	176.5322411
320	176.4075846
321	176.2783604
322	175.9938884
323	175.7033594
324	175.6389921
325	175.3808845
326	175.2991677
327	175.0433686
328	174.7981893
329	174.6909837
330	174.4281822
331	174.2004215
332	173.9710496
333	173.7749239
334	173.6162748
335	173.3608413
336	173.126882
337	172.9527832
338	172.7685455
339	172.5592697
340	172.2983031
341	172.1309676
342	171.8810082
343	171.6931666
344	171.5158561
345	171.3275371
346	171.0882865
347	170.8548434
348	170.5879766
349	170.3296819
350	170.0762826
351	169.8454963
352	169.5430531
353	169.3614396
354	169.2094077
355	169.0314968
356	168.7235586
357	168.5394104
358	168.2837638
359	168.1679305
360	167.8891519
361	167.742302
362	167.5763828
363	167.505295
364	167.2498731
365	167.0883642
366	166.917154
367	166.7329298
368	166.5599236
369	166.350646
370	166.0946981
371	165.9287528
372	165.7492712
373	165.6166668
374	165.4870312
375	165.3860563
376	165.1274849
377	164.8931277
378	164.7242747
379	164.4925366
380	164.3514168
381	164.2332783
382	164.0417559
383	163.8285356
384	163.6572814
