iter	RMSE
248	203.3952561
249	202.9902753
250	202.6626441
251	202.4634266
252	202.1407528
253	201.9741379
254	201.5831663
255	201.2867801
256	200.9221762
257	200.600288
258	200.2148675
259	199.7459874
260	199.5310835
261	199.2226005
262	198.9718646
263	198.717698
264	198.4842468
265	198.3375276
266	198.1452943
267	197.7947287
268	197.5741934
269	197.2235629
270	197.083878
271	196.8398327
272	196.4700396
273	196.2207712
274	195.8727098
275	195.648855
276	195.1771976
277	194.8521573
278	194.5159361
279	194.2637923
280	194.0918654
281	193.7732252
282	193.5080642
283	193.2880288
284	193.1601616
285	192.9832338
286	192.6878305
287	192.3123386
288	191.9143818
289	191.7179664
290	191.4798615
291	191.2660583
292	191.0220046
293	190.9015742
294	190.3665441
295	189.9597616
296	189.6411292
297	189.2895964
298	188.80585
299	188.5194995
300	188.2322005
301	188.0259819
302	187.7102005
303	187.4923105
304	187.2347182
305	187.0810471
306	186.7982134
307	186.6515822
308	186.348561
309	186.1032103
310	185.7581682
311	185.3205712
312	185.1478809
313	185.0455933
314	184.7930647
315	184.5227355
316	184.1724116
317	183.8051621
318	183.5650339
319	183.3330241
320	183.2334603
321	182.913443
322	182.6220496
323	182.3580664
324	182.0633129
325	181.7879944
326	181.6710186
327	181.5559523
328	181.448841
329	181.1641965
330	180.8313235
331	180.6345286
332	180.3083437
333	180.1008137
334	179.8154398
335	179.7188333
336	179.46538
337	179.3348088
338	179.2560579
339	179.0036485
340	178.7428211
341	178.5811561
342	178.3401077
343	178.091901
344	177.8827897
345	177.5906455
346	177.3750061
347	177.2392353
348	177.0564593
349	176.7051542
350	176.5148216
351	176.2288922
352	176.039931
353	175.9328661
354	175.7199622
355	175.4179396
356	175.1643629
357	175.0196382
358	174.7749535
359	174.5325747
360	174.3315984
361	173.9311017
362	173.8002363
363	173.5971488
364	173.2870445
365	173.0950654
366	172.897387
367	172.6161898
368	172.3713964
369	172.1783753
370	171.9557138
371	171.8316958
372	171.5927924
373	171.3763848
374	171.1709338
375	171.0590806
376	170.9074041
377	170.6545623
378	170.4636269
379	170.213156
380	170.1486298
381	169.9510264
382	169.8100117
383	169.6554547
384	169.4148052
385	169.2255289
386	169.0295193
387	168.7110841
388	168.480826
389	168.4112784
390	168.2029917
391	168.036787
392	167.8277581
393	167.6517623
394	167.5039917
395	167.2882105
396	167.2355391
397	167.0367319
398	166.8027785
399	166.5600486
400	166.3399163
401	166.0823517
402	165.8578017
403	165.5881194
404	165.4725067
405	165.2508673
406	165.0731001
407	164.9928407
408	164.7593779
409	164.5936859
410	164.4203171
411	164.2219323
412	164.0087507
413	163.8864368
414	163.6668737
415	163.5344406
416	163.3461508
417	163.1348501
418	162.9774011
419	162.8923489
420	162.7257456
421	162.5419718
422	162.3874718
423	162.2441996
424	162.0711305
425	161.9192282
426	161.7384558
427	161.5485127
428	161.4244834
429	161.2332915
430	161.0799218
431	160.9041405
432	160.732848
433	160.5565337
434	160.3982424
435	160.1987615
436	160.055095
437	159.895049
438	159.831455
439	159.6679728
440	159.4593116
441	159.2970137
442	159.0962535
443	158.9074776
444	158.7391264
445	158.5709123
446	158.5186783
447	158.3498065
448	158.2225719
449	158.0895122
450	157.9613575
451	157.8250139
452	157.6574605
453	157.4418883
454	157.3612707
455	157.239837
456	157.1989021
457	157.0634179
458	156.9539791
459	156.7412498
460	156.5760803
461	156.3953864
462	156.2411934
463	156.1229651
464	155.9573203
465	155.8143215
466	155.7136062
467	155.5120875
468	155.419154
469	155.2144847
470	155.0672557
471	154.9632291
472	154.8543023
473	154.7076963
474	154.5845388
475	154.4759926
476	154.3949991
477	154.2952688
478	154.1593083
479	153.9207083
480	153.7687363
481	153.6538051
482	153.54473
483	153.3450724
484	153.1811552
485	153.0789389
486	152.9235078
487	152.8210953
488	152.6232512
489	152.4278076
490	152.2252792
491	152.0971556
492	151.9330586
493	151.7618681
494	151.6174329
495	151.4481512
496	151.3316506
497	151.1819901
498	151.0196494
499	150.9948354
500	150.842487
501	150.7451035
502	150.6297536
503	150.5004183
504	150.2974868
505	150.119454
506	149.9511016
507	149.8300384
508	149.713504
509	149.5906929
510	149.4609533
511	149.2975877
512	149.2691722
513	149.1578333
514	149.0079579
515	148.9569497
516	148.8703621
517	148.7185805
518	148.5700694
519	148.3979249
520	148.2681897
521	148.1364644
522	148.0168715
523	147.921021
524	147.7809807
525	147.6239838
526	147.5064422
527	147.3936941
528	147.2522795
529	147.1353278
530	146.99368
531	146.8734747
532	146.7233553
533	146.6628404
534	146.5414191
535	146.4343968
536	146.2978746
537	146.1669064
538	145.9380565
539	145.8169349
540	145.6484572
541	145.4494111
542	145.3042704
543	145.1531658
544	145.0561188
545	144.9985004
546	144.8796365
547	144.7541285
548	144.6245783
549	144.4857796
550	144.3839457
551	144.2509879
552	144.150226
553	144.0764699
554	143.955314
555	143.8539937
556	143.7172953
557	143.5960469
558	143.4540701
559	143.3364378
560	143.2350344
561	143.1330365
562	143.0005197
563	142.8595316
564	142.757081
565	142.6085219
566	142.4538024
567	142.3559753
568	142.1512231
569	142.0326634
570	141.9057014
571	141.8925868
572	141.7720616
573	141.6317858
574	141.5204066
575	141.3886873
576	141.2975312
577	141.1986359
578	141.1139448
579	140.9809319
580	140.9158647
581	140.8068704
582	140.7001532
583	140.5838046
584	140.5148544
585	140.3802358
586	140.3051061
587	140.2145544
588	140.1685296
589	140.1658143
590	140.0909389
591	139.9437795
592	139.8704586
593	139.7478836
594	139.6447791
595	139.5707562
596	139.4452148
597	139.3463282
598	139.2475825
599	139.1496982
600	139.0195907
601	138.9239439
602	138.8276025
603	138.7040642
604	138.5938915
605	138.4939661
606	138.3966618
607	138.2751452
608	138.2288134
609	138.1472161
610	138.0609409
611	137.9717568
612	137.8303175
613	137.7206948
614	137.641086
615	137.5622234
616	137.44137
617	137.3668238
618	137.2275862
619	137.1887772
620	137.067732
621	136.9489911
622	136.8647862
623	136.755353
624	136.6508724
625	136.6162312
626	136.5312831
627	136.4533594
628	136.3268971
629	136.2582865
630	136.2000006
631	136.0984636
632	136.0142067
633	135.9522778
634	135.793358
635	135.7189461
636	135.6187177
637	135.5358114
638	135.4490421
639	135.3959434
640	135.3083775
641	135.2567264
642	135.1586157
643	135.0864209
644	134.9874515
645	134.8869387
646	134.7395241
647	134.6586967
648	134.5431417
649	134.4393847
650	134.2665163
651	134.1781643
652	134.1037964
653	134.0846948
654	134.0672777
655	134.0244764
656	133.9063084
657	133.8329725
658	133.7102221
659	133.6060771
660	133.518042
661	133.4120221
662	133.3243074
663	133.2403995
664	133.1154956
665	133.0421303
666	132.9248802
667	132.7993871
668	132.7319974
669	132.6436973
670	132.59363
671	132.4859044
672	132.4131266
673	132.3213867
674	132.2367969
675	132.1797225
676	132.1307995
677	132.0625011
678	131.991901
679	131.9227585
680	131.8481279
681	131.7435696
682	131.6657328
683	131.5723038
684	131.5299813
685	131.4310607
686	131.3462801
687	131.2350535
688	131.1614391
689	131.023406
690	130.9580698
691	130.8930261
692	130.7721174
693	130.6684091
694	130.5809428
695	130.5140829
696	130.475469
697	130.3759206
698	130.2745304
699	130.1845424
700	130.081492
701	129.9954947
702	129.8409294
703	129.8011862
704	129.7302446
705	129.6594928
706	129.6054916
707	129.5273179
708	129.4391865
709	129.3741388
710	129.3220604
711	129.2374599
712	129.1452847
713	129.0523479
714	128.9358741
715	128.8445513
716	128.7487908
717	128.7144999
718	128.6270498
719	128.5346111
720	128.4605886
721	128.403774
722	128.3524689
723	128.3090992
724	128.2042677
725	128.1599106
726	128.0296216
727	127.9796952
728	127.9110539
729	127.8711163
730	127.7632395
731	127.7137622
732	127.6480412
733	127.5918766
734	127.5073118
735	127.4037204
736	127.3105799
737	127.2314735
738	127.16902
739	127.0724084
740	126.9693089
741	126.9110085
742	126.8497177
743	126.7675741
744	126.6560675
745	126.6123979
746	126.5416438
747	126.5064028
748	126.403511
749	126.3497545
750	126.2725916
751	126.1883506
752	126.0687018
753	126.0034666
754	125.9096177
755	125.8451176
756	125.8157218
757	125.7735401
758	125.712763
759	125.6342343
760	125.5806138
761	125.4924396
762	125.4216078
763	125.3065057
764	125.2135661
765	125.0995925
766	125.0214216
767	124.9314341
768	124.8890691
769	124.8110964
770	124.6922786
771	124.6185223
772	124.5298241
773	124.4491395
774	124.3708077
775	124.316354
776	124.2581748
777	124.2037229
778	124.1482684
779	124.096826
780	124.0214301
781	123.9426171
782	123.8407492
783	123.7994154
784	123.7393516
785	123.6303225
786	123.5598387
787	123.4861939
788	123.4144947
789	123.3169923
790	123.2361889
791	123.1697568
792	123.1060113
793	123.0826072
794	122.9757675
795	122.8900235
796	122.8685139
797	122.7419816
798	122.6450841
799	122.5517059
800	122.4627879
801	122.3987149
802	122.3078667
803	122.2421418
804	122.1735167
805	122.1261803
806	122.0704401
807	121.9958249
808	121.9152716
809	121.8600487
810	121.8421184
811	121.8126581
812	121.760478
813	121.6936978
814	121.6464132
815	121.6082812
816	121.5382312
817	121.4907282
818	121.4063639
819	121.3698525
820	121.3263707
821	121.2666182
822	121.2336353
823	121.2060617
824	121.1625257
825	121.0659341
826	120.9786814
827	120.9215236
828	120.8797151
829	120.795129
830	120.7432683
831	120.7005177
832	120.664511
833	120.630252
834	120.5793351
835	120.5318151
836	120.4614521
837	120.3946057
838	120.3248599
839	120.2323467
840	120.1195619
841	120.0777707
842	120.0060112
843	119.9764384
844	119.8914436
845	119.7857832
846	119.7477036
847	119.6518346
848	119.6334008
849	119.5902535
850	119.5170873
851	119.4278023
852	119.3901237
853	119.3264466
854	119.2466287
855	119.1803756
856	119.1100019
857	119.0708909
858	118.9916799
859	118.9309589
860	118.8582541
861	118.8025055
862	118.7645355
863	118.6904696
864	118.6324348
865	118.5826902
866	118.5016229
867	118.4542779
868	118.4222584
869	118.3168266
870	118.2484572
871	118.1531364
872	118.0169032
873	117.9095892
874	117.8646246
875	117.799997
876	117.6938446
877	117.6270971
878	117.5660193
879	117.4948309
880	117.4422003
881	117.3487531
882	117.2725208
883	117.18549
884	117.1076898
885	117.0756649
886	117.0038965
887	116.960765
888	116.9025541
889	116.8499265
890	116.7784861
891	116.6931693
892	116.6600242
893	116.5882809
894	116.5299863
895	116.4122408
896	116.3743449
897	116.2899456
898	116.2453698
899	116.1709772
900	116.1117977
901	116.0869914
902	116.0255572
903	115.9506091
904	115.911182
905	115.8371096
906	115.7777025
907	115.7620942
908	115.7175124
909	115.6168943
910	115.5442642
911	115.4815057
912	115.4250403
913	115.3573558
914	115.2823668
915	115.2281454
916	115.1888342
917	115.1230087
918	115.0550763
919	114.9758205
920	114.9487516
921	114.9009555
922	114.8528761
923	114.8336317
924	114.7969727
925	114.7408796
926	114.7096861
927	114.6612367
928	114.6455869
929	114.6190635
930	114.5831891
931	114.5577406
932	114.5243282
933	114.4746866
934	114.413539
935	114.3575503
936	114.3316832
937	114.2700281
938	114.2036866
939	114.1334071
940	114.0796946
941	113.9996462
942	113.9453886
943	113.8761381
944	113.8174723
945	113.7623579
946	113.6963294
947	113.6254502
948	113.5717837
949	113.5241045
950	113.4927749
951	113.4147543
952	113.3689893
953	113.3161401
954	113.295249
955	113.2562011
956	113.2033738
957	113.128603
958	113.0698018
959	113.0318188
960	113.0035673
961	112.9526458
962	112.9055803
963	112.8175685
964	112.7608021
965	112.6826139
966	112.638801
967	112.620277
968	112.5705945
969	112.509489
970	112.4632135
971	112.418192
972	112.3462214
973	112.3124028
974	112.2543728
975	112.2190193
976	112.1442974
977	112.0789722
978	112.0379768
979	111.973921
980	111.9175058
981	111.8681963
982	111.8064277
983	111.7170212
984	111.6827388
985	111.6481307
986	111.6045072
987	111.5221341
988	111.452017
989	111.4063655
990	111.3183217
991	111.2794878
992	111.2322814
993	111.1651424
994	111.1035082
995	111.0566405
996	110.9998605
997	110.9470804
998	110.8829222
999	110.840692
