iter	Passed	Remaining
661	42088	21489
662	42139	21419
663	42195	21352
664	42248	21282
665	42300	21213
666	42361	21148
667	42428	21087
668	42504	21029
669	42577	20971
670	42634	20904
671	42704	20843
672	42777	20784
673	42843	20722
674	42908	20659
675	42972	20596
676	43032	20531
677	43117	20477
678	43172	20409
679	43224	20341
680	43286	20276
681	43335	20206
682	43392	20139
683	43453	20074
684	43506	20006
685	43572	19944
686	43636	19880
687	43712	19823
688	43809	19774
689	43861	19706
690	43916	19638
691	43974	19572
692	44040	19510
693	44096	19442
694	44154	19376
695	44214	19312
696	44269	19244
697	44335	19182
698	44408	19122
699	44460	19054
700	44530	18993
701	44597	18931
702	44659	18867
703	44716	18801
704	44775	18735
705	44828	18667
706	44900	18608
707	44986	18553
708	45049	18489
709	45114	18426
710	45186	18367
711	45249	18302
712	45310	18238
713	45376	18176
714	45431	18109
715	45497	18046
716	45564	17984
717	45630	17921
718	45690	17856
719	45748	17790
720	45804	17724
721	45865	17660
722	45933	17598
723	45986	17530
724	46040	17463
725	46093	17396
726	46174	17339
727	46253	17281
728	46319	17218
729	46385	17156
730	46438	17088
731	46497	17023
732	46552	16957
733	46615	16893
734	46674	16828
735	46745	16767
736	46857	16721
737	46963	16672
738	47029	16609
739	47095	16546
740	47195	16495
741	47275	16438
742	47329	16371
743	47421	16316
744	47500	16258
745	47591	16203
746	47674	16146
747	47756	16089
748	47824	16026
749	47893	15964
750	47964	15903
751	48103	15863
752	48219	15816
753	48296	15757
754	48364	15694
755	48428	15630
756	48508	15571
757	48573	15507
758	48645	15446
759	48710	15382
760	48774	15318
761	48834	15252
762	48891	15186
763	48936	15116
764	49007	15054
765	49068	14989
766	49126	14923
767	49182	14857
768	49243	14792
769	49293	14724
770	49350	14657
771	49410	14592
772	49460	14524
773	49515	14457
774	49567	14390
775	49629	14326
776	49683	14259
777	49737	14192
778	49796	14127
779	49845	14059
780	49902	13993
781	49964	13928
782	50036	13867
783	50097	13802
784	50196	13748
785	50265	13685
786	50348	13626
787	50434	13568
788	50496	13504
789	50595	13449
790	50670	13388
791	50774	13334
792	50936	13296
793	50993	13230
794	51111	13179
795	51163	13112
796	51272	13059
797	51339	12995
798	51445	12941
799	51534	12883
800	51605	12820
801	51680	12759
802	51745	12694
803	51805	12629
804	51868	12564
805	51925	12498
806	51982	12432
807	52034	12364
808	52093	12299
809	52148	12232
810	52204	12166
811	52257	12098
812	52306	12031
813	52366	11965
814	52418	11898
815	52504	11839
816	52572	11775
817	52644	11713
818	52743	11656
819	52815	11593
820	52869	11526
821	52925	11460
822	52995	11397
823	53095	11340
824	53169	11278
825	53249	11217
826	53307	11151
827	53356	11083
828	53420	11019
829	53485	10954
830	53532	10886
831	53586	10820
832	53642	10754
833	53791	10706
834	53856	10642
835	53909	10575
836	53972	10510
837	54060	10450
838	54150	10391
839	54286	10340
840	54349	10275
841	54398	10207
842	54498	10149
843	54571	10086
844	54626	10020
845	54707	9958
846	54796	9898
847	54880	9837
848	54932	9770
849	55004	9706
850	55066	9641
851	55116	9574
852	55178	9509
853	55229	9442
854	55293	9377
855	55355	9312
856	55426	9248
857	55469	9180
858	55542	9116
859	55607	9052
860	55672	8987
861	55718	8920
862	55776	8854
863	55833	8788
864	55893	8723
865	55957	8658
866	56013	8592
867	56070	8526
868	56125	8460
869	56207	8398
870	56320	8341
871	56388	8277
872	56457	8213
873	56521	8148
874	56592	8084
875	56647	8018
876	56731	7956
877	56804	7893
878	56870	7828
879	56930	7763
880	56996	7698
881	57056	7633
882	57106	7566
883	57152	7499
884	57208	7433
885	57296	7372
886	57347	7305
887	57392	7238
888	57444	7172
889	57497	7106
890	57543	7039
891	57597	6973
892	57649	6907
893	57694	6840
894	57745	6774
895	57796	6708
896	57871	6645
897	57989	6586
898	58044	6521
899	58143	6460
900	58210	6396
901	58257	6329
902	58363	6269
903	58470	6209
904	58545	6145
905	58651	6085
906	58740	6023
907	58810	5958
908	58860	5892
909	58919	5827
910	58984	5762
911	59055	5698
912	59122	5633
913	59178	5568
914	59247	5503
915	59318	5439
916	59408	5377
917	59482	5313
918	59539	5247
919	59730	5193
920	59790	5128
921	59848	5063
922	59933	4999
923	60026	4937
924	60117	4874
925	60190	4810
926	60283	4747
927	60349	4682
928	60414	4617
929	60482	4552
930	60566	4488
931	60669	4426
932	60733	4361
933	60812	4297
934	60885	4232
935	60956	4167
936	61024	4103
937	61101	4038
938	61189	3975
939	61292	3912
940	61357	3847
941	61419	3781
942	61494	3717
943	61579	3653
944	61692	3590
945	61763	3525
946	61848	3461
947	61899	3395
948	61965	3330
949	62016	3264
950	62081	3198
951	62143	3133
952	62193	3067
953	62245	3001
954	62329	2937
955	62386	2871
956	62466	2806
957	62524	2741
958	62580	2675
959	62642	2610
960	62697	2544
961	62756	2478
962	62812	2413
963	62890	2348
964	62966	2283
965	63063	2219
966	63120	2154
967	63184	2088
968	63267	2024
969	63355	1959
970	63427	1894
971	63481	1828
972	63557	1763
973	63666	1699
974	63762	1634
975	63808	1569
976	63888	1504
977	63955	1438
978	64022	1373
979	64096	1308
980	64173	1242
981	64239	1177
982	64315	1112
983	64439	1047
984	64504	982
985	64560	916
986	64619	851
987	64671	785
988	64730	719
989	64796	654
990	64859	589
991	64912	523
992	64975	458
993	65084	392
994	65149	327
995	65216	261
996	65273	196
997	65356	130
998	65423	65
999	65490	0
