iter	RMSE
162	243.8668743
163	243.1954405
164	242.6734902
165	242.0782632
166	241.4675513
167	241.0351111
168	240.6619748
169	239.8152264
170	239.4631641
171	238.673902
172	237.9071201
173	237.2627211
174	237.0189939
175	236.4351862
176	236.1181692
177	235.5081647
178	234.8729876
179	234.1650022
180	233.8281548
181	232.9182603
182	232.4246652
183	232.1517724
184	231.5833386
185	231.0519504
186	230.3827704
187	229.7203178
188	229.1089935
189	228.3573818
190	228.1257666
191	227.9019938
192	227.183139
193	226.5612128
194	226.2670592
195	226.0038179
196	225.1028478
197	224.5469923
198	224.13118
199	223.6025737
200	223.0150432
201	222.3671944
202	221.9406162
203	221.5463623
204	221.4238701
205	220.9714031
206	220.5609179
207	220.3284317
208	219.5566656
209	219.1328812
210	218.9059498
211	218.462497
212	217.9978675
213	217.5791405
214	217.1249652
215	216.7432732
216	216.3545694
217	215.7972544
218	215.46146
219	214.9290426
220	214.356604
221	213.8287153
222	213.4139823
223	212.9653797
224	212.5628973
225	212.0686379
226	211.6248756
227	211.0770789
228	210.6391581
229	210.3226943
230	209.8308241
231	209.5347456
232	209.1498757
233	208.8291448
234	208.4990094
235	208.030488
236	207.5950051
237	207.1861807
238	206.7536779
239	206.4065843
240	206.1305305
241	205.839824
242	205.6319455
243	205.3121666
244	204.9430085
245	204.609565
246	204.2681765
247	203.9930287
248	203.554422
249	203.1706397
250	202.8260235
251	202.6079008
252	202.2981645
253	201.9278818
254	201.5465296
255	201.3880679
256	200.9671688
257	200.5327968
258	200.295074
259	199.9753024
260	199.5940468
261	199.3071934
262	199.0887006
263	198.7325231
264	198.4171101
265	197.9420821
266	197.6863265
267	197.4207082
268	197.0488208
269	196.7992375
270	196.5713866
271	196.3912706
272	196.107527
273	195.7367942
274	195.4493534
275	195.0450148
276	194.7871099
277	194.5148899
278	194.1951237
279	193.9500195
280	193.6549794
281	193.4774621
282	193.2932306
283	192.8810846
284	192.6029368
285	192.1818977
286	191.9740333
287	191.6910693
288	191.4378886
289	191.134983
290	190.785248
291	190.4445694
292	190.1166903
293	189.9209473
294	189.6391312
295	189.3461281
296	188.9521962
297	188.7196777
298	188.4450571
299	188.1763557
300	187.8630181
301	187.7002273
302	187.4892427
303	187.1933337
304	186.9835659
305	186.7701827
306	186.4113355
307	186.1358485
308	185.8342847
309	185.5640919
310	185.2853246
311	184.951968
312	184.7369785
313	184.4593984
314	184.1796821
315	184.0202979
316	183.7103619
317	183.5700153
318	183.3586549
319	183.0758932
320	182.7747047
321	182.5090235
322	182.2438507
323	181.9464053
324	181.7071618
325	181.3942785
326	181.1867836
327	180.8836436
328	180.6704832
329	180.3828935
330	180.0737436
331	179.8606536
332	179.7050656
333	179.5335092
334	179.2703234
335	179.0118148
336	178.786198
337	178.6690656
338	178.3272571
339	178.051047
340	177.8741639
341	177.6010362
342	177.3520643
343	177.0719973
344	176.9689798
345	176.7469606
346	176.4804787
347	176.3132135
348	176.0201993
349	175.7653572
350	175.6331295
351	175.3922782
352	175.1839215
353	175.0297267
354	174.8545159
355	174.6870158
356	174.4571614
357	174.1501676
358	174.0715768
359	173.8482044
360	173.5498595
361	173.3258003
362	173.1179785
363	172.9111837
364	172.6587963
365	172.558308
366	172.3375782
367	172.1479409
368	171.9638673
369	171.7646966
370	171.5766816
371	171.3275274
372	171.1173071
373	170.9181694
374	170.7190822
375	170.4623551
376	170.3149406
377	170.1865059
378	169.9987231
379	169.7448276
380	169.4817156
381	169.3578666
382	169.1269321
383	168.882835
384	168.7031151
385	168.4740243
386	168.3974942
387	168.1798089
388	167.9351033
389	167.6848936
390	167.5030753
391	167.303461
392	167.158471
393	166.8866864
394	166.6785748
395	166.4518629
396	166.2631097
397	166.0991899
398	165.8879403
399	165.7196669
400	165.5116556
401	165.2810663
402	165.1321713
403	164.9588792
404	164.7868935
405	164.6482852
406	164.4094774
407	164.2082754
408	164.024754
409	163.9570566
410	163.8513036
411	163.6747847
412	163.5187498
413	163.3588855
414	163.263786
415	163.038857
416	162.8991443
417	162.629808
418	162.3375638
419	162.2110172
420	161.9927176
421	161.9083844
422	161.7414581
423	161.6634524
424	161.4963248
425	161.2468635
426	161.1994782
427	160.9012509
428	160.7729952
429	160.6619232
430	160.4429525
431	160.3620676
432	160.1783431
433	160.0331665
434	159.8855643
435	159.6580957
436	159.462694
437	159.2680966
438	159.1042289
439	158.9386332
440	158.7389326
441	158.6282612
442	158.4506575
443	158.298944
444	158.1810604
445	158.0541066
446	157.8160813
447	157.6372792
448	157.4964246
449	157.3139911
450	157.1527341
451	157.0024097
452	156.9418617
453	156.7979789
454	156.7086272
455	156.5250219
456	156.4043405
457	156.2325742
458	156.1029084
459	155.9601661
460	155.7974622
461	155.6809333
462	155.6266534
463	155.5133251
464	155.3463038
465	155.1680633
466	155.0258973
467	154.9070783
468	154.6004915
469	154.4382222
470	154.2486822
471	154.0725032
472	153.9411876
473	153.8480472
474	153.7703166
475	153.5679625
476	153.4114011
477	153.2866132
478	153.143635
479	153.0766325
480	152.9680883
481	152.7765836
482	152.6462269
483	152.4585398
484	152.3231905
485	152.1505617
486	152.0797413
487	151.868227
488	151.7202518
489	151.555498
490	151.3779205
491	151.3077272
492	151.1496556
493	150.9790779
494	150.802476
495	150.6585269
496	150.4693565
497	150.3302341
498	150.1842607
499	150.09637
500	149.9612511
501	149.8327646
502	149.7375017
503	149.5700976
504	149.4486988
505	149.3509053
506	149.224978
507	149.1191525
508	148.9952139
509	148.8133728
510	148.7210365
511	148.5594655
512	148.3919085
513	148.2434387
514	148.0939364
515	147.9618835
516	147.7709116
517	147.6034817
518	147.4629161
519	147.3964486
520	147.3230952
521	147.1985727
522	147.0605461
523	146.9179191
524	146.7926743
525	146.679184
526	146.5232692
527	146.3308673
528	146.2038073
529	146.0701463
530	145.9599897
531	145.7692098
532	145.6421116
533	145.4997573
534	145.4519898
535	145.3307373
536	145.2536002
537	145.1206266
538	144.9719889
539	144.8428105
540	144.7421605
541	144.6688516
542	144.5564484
543	144.4360202
544	144.3580004
545	144.2101266
546	144.1244225
547	143.9957013
548	143.9478208
549	143.8333966
550	143.7565537
551	143.5868456
552	143.4501672
553	143.4017897
554	143.2773485
555	143.136808
556	143.0518247
557	143.0025449
558	142.8541
559	142.6683523
560	142.5402386
561	142.4268287
562	142.3035157
563	142.2089158
564	142.1168174
565	141.9700868
566	141.8264634
567	141.689219
568	141.5087352
569	141.396199
570	141.2750479
571	141.1963682
572	141.0518456
573	140.9759852
574	140.7933116
575	140.6672593
576	140.5117846
577	140.4049586
578	140.3566862
579	140.2568743
580	140.1403145
581	140.0622041
582	139.8798811
583	139.8381874
584	139.7217737
585	139.6157899
586	139.51288
587	139.4170985
588	139.3262554
589	139.1574001
590	139.0302321
591	138.9738544
592	138.9062983
593	138.8344976
594	138.7247973
595	138.6120428
596	138.4411504
597	138.3061047
598	138.2554315
599	138.133272
600	137.9478141
601	137.8441099
602	137.7163318
603	137.5918735
604	137.4944366
605	137.4028579
606	137.3346627
607	137.2627384
608	137.1297452
609	137.0285783
610	137.0001577
611	136.9315363
612	136.8366458
613	136.7009843
614	136.5530145
615	136.4613482
616	136.3715475
617	136.3421896
618	136.1992835
619	136.1359989
620	136.0471035
621	135.9619803
622	135.8496128
623	135.8183711
624	135.7324365
625	135.6316903
626	135.5195909
627	135.3858205
628	135.2674671
629	135.1627144
630	135.0813183
631	134.976009
632	134.8969106
633	134.8596237
634	134.7707723
635	134.6305039
636	134.5269444
637	134.437988
638	134.3526461
639	134.2485939
640	134.2012913
641	134.1229258
642	134.0029998
643	133.9074785
644	133.7677891
645	133.6471981
646	133.5788592
647	133.4202718
648	133.3217199
649	133.2675211
650	133.1636128
651	133.0842918
652	133.0443874
653	132.9419664
654	132.8669126
655	132.7917161
656	132.7036072
657	132.5996826
658	132.4545377
659	132.3800373
660	132.3420435
661	132.2446256
662	132.150681
663	132.0776992
664	131.981274
665	131.9352978
666	131.8469466
667	131.7534571
668	131.7081185
669	131.5911754
670	131.4640248
671	131.3962582
672	131.3176723
673	131.236175
674	131.1718861
675	131.0573254
676	130.9309518
677	130.8773809
678	130.7718862
679	130.6222483
680	130.5297266
681	130.4487784
682	130.2915925
683	130.214255
684	130.0838221
685	129.9831124
686	129.857736
687	129.7383462
688	129.6612035
689	129.5715421
690	129.4913723
691	129.4289672
692	129.3327543
693	129.2027545
694	129.1185523
695	129.0344052
696	128.9482622
697	128.8538222
698	128.8119552
699	128.7036567
700	128.6427452
701	128.5497136
702	128.4330051
703	128.3400088
704	128.2548909
705	128.1225699
706	128.0350071
707	127.9402985
708	127.8127057
709	127.7747966
710	127.7089396
711	127.5841431
712	127.478741
713	127.3481316
714	127.2835104
715	127.1861661
716	127.1426795
717	127.0642225
718	126.9933349
719	126.9551263
720	126.8448597
721	126.7291013
722	126.6555163
723	126.587069
724	126.507781
725	126.4333309
726	126.3322294
727	126.2233612
728	126.147485
729	126.0819642
730	126.0341196
731	125.9135392
732	125.8381278
733	125.7408991
734	125.62932
735	125.5344171
736	125.4452046
737	125.3737118
738	125.2951128
739	125.2149066
740	125.1518818
741	125.0824866
742	125.0079132
743	124.9156706
744	124.8592806
745	124.7402075
746	124.6710227
747	124.6410147
748	124.5684793
749	124.4961234
750	124.4561129
751	124.3950924
752	124.323354
753	124.2436028
754	124.1517548
755	124.1094144
756	124.0819248
757	124.0313206
758	123.9583381
759	123.930312
760	123.84533
761	123.7605153
762	123.7000227
763	123.6094914
764	123.5406045
765	123.4474551
766	123.384596
767	123.2836595
768	123.1972234
769	123.129097
770	123.0588043
771	122.9619294
772	122.8761717
773	122.8220374
774	122.7606584
775	122.6439888
776	122.5553017
777	122.4573386
778	122.3807658
779	122.3115003
780	122.2319076
781	122.1715735
782	122.1209794
783	122.0333955
784	121.9468945
785	121.8816106
786	121.7923467
787	121.7032288
788	121.6382461
789	121.5991944
790	121.5131181
791	121.4116877
792	121.3555138
793	121.2979315
794	121.202678
795	121.1628609
796	121.0829938
797	121.0063538
798	120.9516971
799	120.8809366
800	120.8219357
801	120.7342198
802	120.6718119
803	120.6423625
804	120.571025
805	120.5580935
806	120.5106635
807	120.4762967
808	120.3503256
809	120.2854659
810	120.2709733
811	120.2247234
812	120.1352459
813	120.0927607
814	120.0576846
815	120.0450714
816	120.012964
817	119.9495632
818	119.9237566
819	119.8388301
820	119.7730322
821	119.7330185
822	119.6659779
823	119.5723461
824	119.4978482
825	119.4290788
826	119.3613976
827	119.2706044
828	119.1993685
829	119.129919
830	119.0779823
831	118.9927847
832	118.9465988
833	118.8653217
834	118.8264761
835	118.767197
836	118.6976586
837	118.6450292
838	118.5936995
839	118.5170342
840	118.4160417
841	118.345914
842	118.2676023
843	118.2178208
844	118.1439129
845	118.118259
846	118.0290508
847	117.9819014
848	117.8808343
849	117.7929362
850	117.7438355
851	117.6690468
852	117.5960248
853	117.5288798
854	117.4630466
855	117.4000127
856	117.3182521
857	117.2506166
858	117.1983164
859	117.1343903
860	117.0934195
861	117.0286075
862	116.989428
863	116.956159
864	116.9299298
865	116.8902208
866	116.8136454
867	116.7595837
868	116.689987
869	116.5838044
870	116.5385947
871	116.5168062
872	116.4662571
873	116.3982321
874	116.3146732
875	116.2485119
876	116.1577552
877	116.1207063
878	116.0896653
879	116.0106277
880	115.9553478
881	115.895811
882	115.8707744
883	115.8297792
884	115.7755068
885	115.6997815
886	115.6770757
887	115.6555279
888	115.6004026
889	115.5247777
890	115.4534555
891	115.4256444
892	115.3803805
893	115.3138429
894	115.2727094
895	115.2087187
896	115.1426449
897	115.05106
898	114.9776845
899	114.8852847
900	114.8307656
901	114.7753506
902	114.7101442
903	114.6248644
904	114.5874519
905	114.5269398
906	114.4935143
907	114.4346203
908	114.3784884
909	114.3141134
910	114.2549875
911	114.1912255
912	114.1466732
913	114.1087776
914	114.0594749
915	113.9695177
916	113.9107144
917	113.8635281
918	113.849939
919	113.7917709
920	113.7667161
921	113.6738014
922	113.6277173
923	113.5565482
924	113.5326499
925	113.4687102
926	113.4105719
927	113.3445443
928	113.2633902
929	113.192093
930	113.1195636
931	113.040078
932	113.0110134
933	112.9666547
934	112.8957098
935	112.8497517
936	112.7748358
937	112.7563378
938	112.6752057
939	112.627604
940	112.5813629
941	112.5010319
942	112.4332162
943	112.3652169
944	112.3218738
945	112.2829735
946	112.2362031
947	112.2215335
948	112.1659832
949	112.0842454
950	112.031354
951	111.9792338
952	111.9028417
953	111.8361333
954	111.7596143
955	111.7111624
956	111.6832256
957	111.6315717
958	111.6162372
959	111.5603678
960	111.506054
961	111.4788837
962	111.4110842
963	111.3499904
964	111.3066717
965	111.2588738
966	111.2168047
967	111.1542786
968	111.1338181
969	111.076709
970	111.0362121
971	110.9839303
972	110.941285
973	110.8868888
974	110.8353223
975	110.789987
976	110.7175452
977	110.6848624
978	110.6395367
979	110.5761548
980	110.5022316
981	110.4694166
982	110.4042079
983	110.3785007
984	110.3408732
985	110.2791484
986	110.2006217
987	110.158228
988	110.1255945
989	110.0243576
990	109.9522117
991	109.9278214
992	109.8629864
993	109.7946758
994	109.7300831
995	109.6805105
996	109.6359825
997	109.5745643
998	109.5342538
999	109.484938
