iter	Passed	Remaining
136	8693	54760
137	8757	54703
138	8818	54623
139	8908	54722
140	8973	54665
141	9035	54596
142	9099	54535
143	9158	54439
144	9207	54291
145	9255	54135
146	9308	54014
147	9366	53921
148	9433	53881
149	9505	53866
150	9569	53803
151	9641	53790
152	9703	53718
153	9769	53670
154	9850	53702
155	9904	53585
156	9966	53511
157	10017	53383
158	10064	53235
159	10127	53169
160	10187	53090
161	10250	53023
162	10314	52965
163	10378	52902
164	10427	52770
165	10486	52684
166	10549	52621
167	10602	52507
168	10654	52391
169	10727	52375
170	10799	52355
171	10850	52231
172	10915	52180
173	10972	52088
174	11036	52029
175	11096	51953
176	11151	51849
177	11197	51710
178	11258	51636
179	11360	51754
180	11424	51696
181	11485	51623
182	11537	51506
183	11586	51383
184	11649	51319
185	11705	51227
186	11782	51226
187	11870	51268
188	11942	51247
189	11994	51136
190	12055	51060
191	12115	50987
192	12174	50907
193	12231	50815
194	12290	50736
195	12347	50648
196	12404	50562
197	12458	50463
198	12508	50349
199	12568	50275
200	12628	50199
201	12680	50092
202	12725	49959
203	12779	49863
204	12867	49902
205	12919	49796
206	12973	49700
207	13029	49610
208	13083	49516
209	13160	49509
210	13246	49531
211	13310	49473
212	13384	49454
213	13443	49375
214	13505	49312
215	13557	49210
216	13603	49085
217	13654	48980
218	13709	48889
219	13799	48924
220	13884	48940
221	13944	48867
222	14002	48788
223	14048	48667
224	14114	48615
225	14176	48550
226	14235	48475
227	14308	48448
228	14386	48437
229	14440	48345
230	14492	48246
231	14545	48150
232	14604	48077
233	14669	48019
234	14728	47944
235	14779	47845
236	14836	47766
237	14950	47867
238	15030	47859
239	15097	47809
240	15145	47700
241	15203	47622
242	15252	47516
243	15316	47456
244	15372	47373
245	15435	47310
246	15498	47248
247	15552	47160
248	15612	47087
249	15670	47011
250	15740	46971
251	15798	46894
252	15879	46886
253	15947	46838
254	16017	46796
255	16094	46774
256	16149	46687
257	16210	46620
258	16265	46535
259	16319	46449
260	16415	46479
261	16502	46483
262	16557	46399
263	16637	46383
264	16716	46365
265	16778	46298
266	16839	46229
267	16916	46203
268	16976	46131
269	17056	46114
270	17187	46234
271	17277	46242
272	17344	46187
273	17407	46123
274	17454	46016
275	17514	45943
276	17583	45895
277	17635	45801
278	17687	45707
279	17743	45626
280	17803	45552
281	17864	45484
282	17921	45405
283	17979	45328
284	18060	45309
285	18158	45331
286	18239	45312
287	18291	45219
288	18363	45178
289	18455	45184
290	18550	45197
291	18605	45112
292	18669	45048
293	18730	44979
294	18791	44908
295	18845	44821
296	18899	44734
297	18955	44653
298	19012	44573
299	19102	44572
300	19168	44514
301	19228	44441
302	19289	44371
303	19346	44292
304	19406	44221
305	19474	44168
306	19541	44111
307	19604	44046
308	19672	43993
309	19743	43946
310	19862	44004
311	19941	43974
312	19991	43878
313	20049	43801
314	20096	43702
315	20160	43639
316	20220	43566
317	20295	43527
318	20356	43457
319	20412	43377
320	20513	43392
321	20585	43343
322	20645	43273
323	20708	43205
324	20773	43144
325	20837	43080
326	20911	43038
327	20979	42981
328	21050	42932
329	21142	42924
330	21212	42874
331	21282	42821
332	21344	42752
333	21398	42669
334	21464	42609
335	21518	42524
336	21582	42461
337	21648	42399
338	21710	42332
339	21810	42338
340	21900	42322
341	21976	42281
342	22043	42223
343	22102	42149
344	22182	42114
345	22255	42067
346	22310	41984
347	22357	41887
348	22457	41890
349	22545	41869
350	22634	41851
351	22690	41771
352	22761	41719
353	22811	41627
354	22871	41554
355	22953	41521
356	23027	41475
357	23095	41417
358	23151	41337
359	23220	41280
360	23335	41304
361	23404	41249
362	23465	41178
363	23522	41100
364	23576	41016
365	23637	40946
366	23702	40881
367	23763	40811
368	23815	40725
369	23872	40648
370	23925	40563
371	23987	40494
372	24050	40428
373	24114	40363
374	24178	40296
375	24248	40242
376	24330	40206
377	24392	40137
378	24473	40100
379	24526	40016
380	24599	39965
381	24666	39904
382	24746	39865
383	24826	39825
384	24919	39806
385	25018	39796
386	25096	39752
387	25162	39689
388	25227	39624
389	25291	39558
390	25361	39500
391	25429	39441
392	25480	39355
393	25541	39284
394	25647	39282
395	25736	39254
396	25815	39210
397	25888	39157
398	25948	39085
399	26035	39053
400	26093	38977
401	26136	38880
402	26198	38809
403	26243	38715
404	26300	38639
405	26387	38605
406	26451	38540
407	26512	38469
408	26569	38392
409	26622	38309
410	26684	38240
411	26746	38172
412	26808	38103
413	26864	38025
414	26932	37964
415	27005	37911
416	27065	37840
417	27176	37839
418	27259	37798
419	27317	37724
420	27384	37661
421	27447	37593
422	27513	37530
423	27579	37465
424	27645	37402
425	27729	37363
426	27827	37342
427	27892	37276
428	27970	37228
429	28030	37156
430	28106	37105
431	28168	37035
432	28255	36999
433	28324	36939
434	28378	36858
435	28435	36782
436	28498	36715
437	28561	36647
438	28632	36589
439	28702	36531
440	28769	36467
441	28856	36429
442	28929	36374
443	28992	36305
444	29045	36225
445	29127	36181
446	29209	36135
447	29266	36060
448	29333	35997
449	29393	35925
450	29459	35861
451	29516	35785
452	29573	35709
453	29623	35626
454	29698	35573
455	29822	35578
456	29876	35498
457	29945	35437
458	30021	35385
459	30091	35324
460	30154	35257
461	30216	35186
462	30283	35123
463	30334	35041
464	30426	35006
465	30499	34949
466	30567	34887
467	30627	34815
468	30714	34775
469	30764	34692
470	30821	34616
471	30866	34529
472	30928	34459
473	30984	34383
474	31042	34310
475	31105	34242
476	31156	34160
477	31202	34075
478	31278	34021
479	31357	33970
480	31422	33904
481	31490	33842
482	31558	33780
483	31636	33728
484	31721	33683
485	31774	33605
486	31840	33540
487	31896	33464
488	31958	33396
489	32014	33321
490	32087	33263
491	32150	33195
492	32210	33124
493	32259	33043
494	32368	33022
495	32431	32954
496	32497	32889
497	32572	32834
498	32640	32771
499	32723	32723
500	32780	32649
501	32842	32580
502	32894	32501
503	32965	32442
504	33026	32372
505	33090	32306
506	33154	32239
507	33213	32167
508	33270	32093
509	33322	32016
510	33384	31947
511	33446	31879
512	33517	31818
513	33582	31752
514	33666	31705
515	33734	31642
516	33791	31569
517	33851	31498
518	33916	31433
519	33968	31355
520	34025	31282
521	34096	31222
522	34152	31149
523	34200	31067
524	34258	30996
525	34314	30922
526	34359	30839
527	34415	30765
528	34469	30690
529	34525	30616
530	34570	30533
531	34626	30460
532	34667	30374
533	34727	30304
534	34780	30230
535	34837	30157
536	34892	30084
537	34946	30009
538	34989	29925
539	35036	29845
540	35086	29768
541	35143	29696
542	35190	29617
543	35252	29549
544	35295	29467
545	35353	29396
546	35409	29324
547	35464	29251
548	35535	29192
549	35586	29116
550	35645	29046
551	35704	28977
552	35780	28922
553	35855	28865
554	35918	28799
555	35972	28726
556	36044	28667
557	36093	28590
558	36184	28546
559	36232	28468
560	36288	28396
561	36343	28324
562	36404	28257
563	36440	28170
564	36494	28097
565	36535	28015
566	36583	27937
567	36635	27863
568	36684	27787
569	36743	27718
570	36793	27643
571	36842	27567
572	36886	27487
573	36933	27410
574	36977	27331
575	37034	27261
576	37076	27180
577	37117	27099
578	37159	27019
579	37204	26941
580	37251	26864
581	37298	26788
582	37348	26714
583	37403	26643
584	37454	26570
585	37511	26501
586	37566	26430
587	37616	26357
588	37656	26276
589	37717	26210
590	37786	26149
591	37841	26079
592	37897	26010
593	37934	25928
594	37983	25854
595	38026	25776
596	38097	25717
597	38139	25638
598	38192	25568
599	38241	25494
600	38281	25415
601	38327	25339
602	38384	25271
603	38441	25203
604	38482	25124
605	38524	25047
606	38568	24971
607	38621	24900
608	38666	24825
609	38724	24758
610	38768	24682
611	38807	24603
612	38852	24528
613	38893	24450
614	38951	24384
615	39008	24316
616	39059	24246
617	39109	24174
618	39156	24101
619	39207	24030
620	39249	23954
621	39309	23888
622	39360	23818
623	39409	23746
624	39460	23676
625	39516	23608
626	39559	23533
627	39617	23467
628	39672	23399
629	39728	23332
630	39791	23269
631	39839	23197
632	39887	23125
633	39931	23052
634	39975	22978
635	40012	22900
636	40061	22829
637	40118	22763
638	40166	22692
639	40201	22613
640	40242	22538
641	40293	22468
642	40345	22399
643	40385	22325
644	40433	22254
645	40484	22184
646	40537	22117
647	40587	22047
648	40632	21975
649	40685	21907
650	40743	21842
651	40791	21772
652	40840	21702
653	40889	21632
654	40932	21559
655	40981	21490
656	41028	21419
657	41077	21350
658	41114	21274
659	41152	21200
660	41202	21130
661	41245	21058
662	41291	20988
663	41328	20913
664	41370	20840
665	41421	20773
666	41468	20703
667	41508	20630
668	41548	20556
669	41594	20486
670	41641	20417
671	41690	20348
672	41734	20278
673	41779	20207
674	41818	20134
675	41851	20058
676	41895	19988
677	41943	19920
678	41983	19847
679	42027	19777
680	42073	19708
681	42124	19641
682	42175	19574
683	42224	19507
684	42270	19438
685	42320	19371
686	42365	19301
687	42407	19231
688	42454	19162
689	42500	19094
690	42541	19023
691	42586	18954
692	42638	18888
693	42696	18825
694	42744	18758
695	42800	18694
696	42848	18627
697	42898	18560
698	42937	18489
699	42987	18423
700	43033	18355
701	43080	18287
702	43121	18217
703	43161	18147
704	43208	18080
705	43248	18010
706	43297	17943
707	43342	17875
708	43390	17809
709	43430	17739
710	43474	17670
711	43523	17605
712	43564	17535
713	43612	17469
714	43650	17399
715	43686	17328
716	43732	17261
717	43780	17195
718	43827	17128
719	43875	17062
720	43919	16995
721	43966	16929
722	44002	16858
723	44049	16792
724	44097	16726
725	44157	16665
726	44206	16600
727	44267	16539
728	44315	16473
729	44364	16408
730	44414	16344
731	44462	16278
732	44497	16208
733	44537	16140
734	44577	16072
735	44631	16009
736	44684	15945
737	44729	15879
738	44784	15816
739	44836	15753
740	44891	15690
741	44951	15629
742	45000	15565
743	45054	15502
744	45095	15435
745	45127	15365
746	45165	15296
747	45210	15231
748	45262	15168
749	45309	15103
750	45358	15039
751	45394	14970
752	45441	14905
753	45480	14838
754	45520	14771
755	45570	14707
756	45617	14643
757	45664	14579
758	45716	14516
759	45758	14450
760	45813	14388
761	45887	14332
762	45945	14271
763	46011	14212
764	46058	14148
765	46107	14085
766	46154	14020
767	46205	13957
768	46251	13893
769	46300	13830
770	46341	13764
771	46379	13697
772	46418	13631
773	46466	13567
774	46511	13503
775	46550	13437
776	46598	13373
777	46637	13307
778	46678	13242
779	46727	13179
780	46773	13115
781	46827	13054
782	46877	12991
783	46920	12927
784	46972	12865
785	47037	12806
786	47089	12744
787	47130	12679
788	47190	12619
789	47244	12558
790	47285	12493
791	47325	12428
792	47375	12366
793	47415	12301
794	47459	12237
795	47500	12173
796	47537	12107
797	47586	12045
798	47632	11982
799	47680	11920
800	47728	11857
801	47779	11795
802	47829	11733
803	47877	11671
804	47923	11608
805	47960	11543
806	48009	11481
807	48062	11420
808	48112	11358
809	48172	11299
810	48224	11238
811	48270	11175
812	48319	11114
813	48361	11050
814	48409	10988
815	48462	10927
816	48507	10865
817	48561	10804
818	48612	10743
819	48664	10682
820	48701	10618
821	48738	10554
822	48787	10492
823	48824	10428
824	48873	10367
825	48925	10306
826	48974	10244
827	49016	10182
828	49062	10120
829	49109	10058
830	49156	9996
831	49205	9935
832	49243	9872
833	49293	9811
834	49338	9749
835	49386	9688
836	49434	9626
837	49484	9566
838	49523	9503
839	49570	9441
840	49616	9380
841	49656	9317
842	49702	9256
843	49753	9196
844	49794	9133
845	49832	9071
846	49882	9010
847	49919	8947
848	49960	8885
849	50009	8825
850	50067	8766
851	50118	8705
852	50188	8649
853	50243	8589
854	50299	8530
855	50346	8469
856	50397	8409
857	50452	8349
858	50477	8285
859	50525	8225
860	50583	8166
861	50622	8104
862	50671	8044
863	50725	7984
864	50772	7924
865	50812	7862
866	50849	7800
867	50898	7740
868	50949	7680
869	51001	7620
870	51041	7559
871	51087	7499
872	51125	7437
873	51163	7375
874	51204	7314
875	51241	7253
876	51290	7193
877	51336	7133
878	51378	7072
879	51423	7012
880	51472	6952
881	51520	6892
882	51559	6831
883	51596	6770
884	51652	6711
885	51682	6649
886	51732	6590
887	51781	6531
888	51821	6470
889	51864	6410
890	51915	6351
891	51954	6290
892	52002	6230
893	52050	6171
894	52097	6111
895	52138	6051
896	52181	5991
897	52246	5934
898	52301	5875
899	52358	5817
900	52399	5757
901	52447	5698
902	52495	5639
903	52566	5582
904	52624	5524
905	52678	5465
906	52724	5406
907	52763	5346
908	52803	5286
909	52837	5225
910	52879	5166
911	52918	5106
912	52965	5047
913	53005	4987
914	53052	4928
915	53099	4869
916	53140	4809
917	53179	4750
918	53225	4691
919	53277	4632
920	53317	4573
921	53358	4514
922	53408	4455
923	53446	4395
924	53493	4337
925	53541	4278
926	53588	4220
927	53633	4161
928	53679	4102
929	53725	4043
930	53771	3985
931	53808	3925
932	53859	3867
933	53907	3809
934	53953	3750
935	53991	3691
936	54032	3632
937	54077	3574
938	54116	3515
939	54167	3457
940	54208	3398
941	54277	3341
942	54332	3284
943	54386	3226
944	54430	3167
945	54484	3110
946	54537	3052
947	54581	2993
948	54618	2935
949	54655	2876
950	54705	2818
951	54755	2760
952	54806	2702
953	54851	2644
954	54891	2586
955	54931	2528
956	54982	2470
957	55030	2412
958	55082	2354
959	55128	2297
960	55174	2239
961	55217	2181
962	55265	2123
963	55306	2065
964	55345	2007
965	55394	1949
966	55446	1892
967	55495	1834
968	55534	1776
969	55578	1718
970	55626	1661
971	55671	1603
972	55714	1546
973	55764	1488
974	55818	1431
975	55874	1373
976	55928	1316
977	55993	1259
978	56031	1201
979	56077	1144
980	56125	1087
981	56175	1029
982	56216	972
983	56275	915
984	56324	857
985	56367	800
986	56412	743
987	56458	685
988	56513	628
989	56548	571
990	56590	513
991	56630	456
992	56678	399
993	56714	342
994	56759	285
995	56809	228
996	56860	171
997	56908	114
998	56948	57
999	57016	0
