iter	RMSE
0	5267.209494
1	4824.806053
2	4427.583923
3	4068.95552
4	3743.380971
5	3446.682371
6	3177.638505
7	2935.044725
8	2707.56382
9	2503.895423
10	2321.155287
11	2156.027419
12	2012.749984
13	1873.284376
14	1745.874524
15	1629.648973
16	1526.00784
17	1426.132098
18	1339.049439
19	1259.747867
20	1187.404258
21	1119.900027
22	1058.304096
23	1003.334394
24	949.3398232
25	908.4381491
26	865.4843704
27	825.624035
28	789.6004225
29	756.8685465
30	724.5977299
31	694.8826709
32	665.3223892
33	643.4298701
34	620.1231618
35	605.0605741
36	587.7086234
37	572.8398141
38	559.8200055
39	547.1720704
40	533.1146609
41	518.71408
42	510.6367013
43	499.3274238
44	492.704929
45	486.8251038
46	476.2975959
47	471.0755129
48	465.4690596
49	456.1326083
50	449.8110936
51	443.4957338
52	436.6131585
53	428.2198001
54	420.4439906
55	416.252601
56	411.9520959
57	405.7774156
58	400.403435
59	396.8274847
60	392.8302477
61	388.1665835
62	384.7320297
63	380.9537061
64	378.1777197
65	373.9548498
66	368.4235458
67	363.5832658
68	360.5067919
69	356.6482074
70	353.4085576
71	350.7059152
72	348.206231
73	345.4993878
74	342.4070993
75	339.8850635
76	337.6942177
77	334.8891687
78	332.1828665
79	330.2227279
80	327.7538854
81	325.8976091
82	324.0116484
83	321.5248885
84	319.0218928
85	317.0138318
86	315.0722591
87	313.0427138
88	311.4409429
89	309.564059
90	307.7796021
91	306.1513705
92	304.5502705
93	302.5161191
94	301.1563532
95	299.3392563
96	298.1198756
97	296.621101
98	295.4036439
99	294.3010737
100	293.2145451
101	291.9673878
102	290.7005117
103	289.3024284
104	288.0155481
105	286.6880944
106	285.6447289
107	284.624504
108	283.0367362
109	282.1682543
110	281.0421817
111	279.8853164
112	278.3835287
113	277.530596
114	276.1484965
115	274.5903793
116	273.5483213
117	272.7720989
118	272.0408324
119	270.7170845
120	269.904066
121	269.0460551
122	267.7221591
123	266.6977728
124	265.6355644
125	264.5277268
126	263.6602391
127	262.5569921
128	261.2410944
129	260.2822004
130	259.588242
131	259.0817043
132	257.9841172
133	257.1784141
134	256.4213918
135	255.9325241
136	255.344319
137	254.4667932
138	253.4361884
139	252.4296349
140	251.6865716
141	251.1188642
142	250.5144055
143	249.8504402
144	249.0638072
145	248.2244896
146	247.4984404
147	246.6937973
148	245.8868049
149	245.2887493
150	244.6411407
151	243.8766852
152	242.9468603
153	242.2255154
154	241.5107307
155	240.9154816
156	240.6019839
157	239.8835904
158	239.159346
159	238.2596165
160	237.6953923
161	236.9662802
162	236.6380497
163	236.0602844
164	235.5287536
165	234.550303
166	233.968619
167	233.1277393
168	232.6762936
169	231.887959
170	231.0905259
171	230.7161729
172	230.1028532
173	229.5658683
174	228.9574528
175	228.441694
176	227.7469489
177	227.4330969
178	226.8889872
179	226.2414986
180	225.783414
181	225.5071687
182	225.034724
183	224.570837
184	224.0873895
185	223.7106861
186	223.4459099
187	223.0043312
188	222.3729958
189	222.0144162
190	221.5638426
191	221.0368842
192	220.6122339
193	220.1099724
194	219.6357821
195	219.1330469
196	218.4901228
197	217.8958455
198	217.3853196
199	216.946418
200	216.568758
201	216.1058305
202	215.4083185
203	215.1172737
204	214.8253884
205	214.3162375
206	213.7877377
207	213.3270211
208	212.9177047
209	212.6486355
210	212.5105036
211	212.3695621
212	211.9542144
213	211.611496
214	211.1684025
215	210.8200993
216	210.3353532
217	210.0218717
218	209.8415876
219	209.3654949
220	208.8978412
221	208.5515383
222	208.1721049
223	207.8080943
224	207.496447
225	207.2494106
226	206.8844035
227	206.5751934
228	206.053684
229	205.7057709
230	205.5520147
231	205.1770492
232	204.7862056
233	204.3809525
234	204.066486
235	203.7620648
236	203.5799638
237	203.2184246
238	202.8428068
239	202.5737321
240	202.224659
241	201.9768251
242	201.6769561
243	201.4728347
244	201.1505811
245	200.8602022
246	200.6516777
247	200.1435015
248	199.830845
249	199.6105145
250	199.3827412
251	199.2277482
252	198.9873031
253	198.6854849
254	198.4643437
255	197.94592
256	197.6270185
257	197.2769969
258	197.0554761
259	196.8384843
260	196.6030754
261	196.4546274
262	196.0152957
263	195.9074836
264	195.4959314
265	195.0132841
266	194.8227371
267	194.5139332
268	194.207648
269	194.0776012
270	193.7002507
271	193.4023723
272	193.0743536
273	192.7695678
274	192.6037288
275	192.4197514
276	192.2513168
277	192.1569044
278	191.9663578
279	191.5185968
280	191.2229346
281	190.9397828
282	190.7154699
283	190.378874
284	190.087252
285	189.8861923
286	189.7664559
287	189.4219377
288	189.0904735
289	188.8207862
290	188.4677682
291	188.1985175
292	188.0616765
293	187.7221382
294	187.5867671
295	187.2711721
296	187.1010498
297	186.8219414
298	186.6853263
299	186.3700996
300	186.1648732
301	185.9918615
302	185.6590527
303	185.462708
304	185.1577896
305	184.8101114
306	184.6395831
307	184.3722923
308	184.1535901
309	184.0557237
310	183.8861153
311	183.6432298
312	183.3390852
313	183.0622064
314	182.7854513
315	182.6265827
316	182.3024547
317	182.0169986
318	181.8009603
319	181.6524448
320	181.3804753
321	181.1352287
322	180.8694154
323	180.631104
324	180.5009982
325	180.3190751
326	180.109906
327	179.7586656
328	179.6393516
329	179.5177331
330	179.2422892
331	178.8568597
332	178.6146638
333	178.4295061
334	178.098485
335	177.8750206
336	177.5723688
337	177.2993011
338	177.1133933
339	176.8712366
340	176.5922537
341	176.2752727
342	176.0367271
343	175.7555346
344	175.6033389
345	175.3664361
346	175.1114253
347	174.8697878
348	174.6509406
349	174.5233927
350	174.340478
351	174.1823312
352	173.9419086
353	173.770395
354	173.6248896
355	173.4454171
356	173.2162559
357	172.9866384
358	172.7404952
359	172.6171553
360	172.5017732
361	172.3718497
362	172.247894
363	172.0519437
364	171.8329199
365	171.6578934
366	171.4640594
367	171.3347848
368	171.1809171
369	170.9709195
370	170.85822
371	170.5329996
372	170.2930383
373	170.1064385
374	169.858574
375	169.6875458
376	169.5194631
377	169.2508339
378	169.1368765
379	168.8594148
380	168.7963861
381	168.6048468
382	168.4419853
383	168.2198428
384	167.9339415
385	167.7566427
386	167.5200689
387	167.3367651
388	167.0864618
389	166.9860651
390	166.8127004
391	166.5970734
392	166.3553456
393	166.2554815
394	166.0970492
395	165.967119
396	165.7582859
397	165.5658107
398	165.4227727
399	165.1854339
400	165.0203222
401	164.9336731
402	164.7754179
403	164.5633839
404	164.3441015
405	164.1903584
406	164.0162166
407	163.8689464
408	163.7406381
409	163.5099348
410	163.3030027
411	163.1361639
412	162.9721299
413	162.7789656
414	162.575719
415	162.4109629
416	162.2543812
417	162.0778617
418	161.9334695
419	161.7626854
420	161.6314929
421	161.4087201
422	161.2319385
423	161.1111246
424	160.9893096
425	160.8947044
426	160.7791637
427	160.5722919
428	160.4782924
429	160.3632754
430	160.2561629
431	160.0799155
432	159.9266405
433	159.7678183
434	159.6253463
435	159.4855735
436	159.2712112
437	159.1582112
438	159.027245
439	158.8597766
440	158.6307061
441	158.4679871
442	158.3221171
443	158.1530634
444	157.9279139
445	157.8435991
446	157.6638063
447	157.5131763
448	157.3355371
449	157.1912227
450	157.0478097
451	156.839433
452	156.6588688
453	156.601512
454	156.4374775
455	156.246304
456	156.1583217
457	156.0232668
458	155.876689
459	155.737995
460	155.6360894
461	155.5148437
462	155.3896741
463	155.2078713
464	155.1154755
465	154.9911978
466	154.9084306
467	154.80413
468	154.7256048
469	154.6550875
470	154.4966912
471	154.3485414
472	154.1833156
473	154.0374444
474	153.8816641
475	153.8000315
476	153.6335023
477	153.5224117
478	153.3593283
479	153.1866537
480	153.0519643
481	152.9643386
482	152.8463774
483	152.6909612
484	152.5075723
485	152.3483783
486	152.2119344
487	151.9917594
488	151.8400652
489	151.7207079
490	151.5771716
491	151.4285622
492	151.306679
493	151.1397326
494	151.0200712
495	150.8276241
496	150.7136162
497	150.5502125
498	150.4325916
499	150.3204453
500	150.1835568
501	150.0852117
502	149.9344938
503	149.7827829
504	149.6234573
505	149.4522205
506	149.325589
507	149.2297646
508	149.1162287
509	149.0073727
510	148.9125431
511	148.7948294
512	148.6755284
513	148.5661702
514	148.5020332
515	148.4237628
516	148.260927
517	148.0659266
518	147.9346966
519	147.7359557
520	147.6701915
521	147.5332782
522	147.4115169
523	147.2499039
524	147.1302122
525	147.0249133
526	146.8716278
527	146.7122086
528	146.5638125
529	146.438092
530	146.2329957
531	146.1022755
532	145.967064
533	145.8728458
534	145.7280205
535	145.5900373
536	145.454381
537	145.3607264
538	145.250733
539	145.0992549
540	145.0015419
541	144.8124935
542	144.7132774
543	144.5754432
544	144.4373356
545	144.3500168
546	144.2161044
547	144.0510878
548	143.9618802
549	143.8912708
550	143.7774761
551	143.6648117
552	143.5240053
553	143.3785368
554	143.2313028
555	143.116331
556	143.0162119
557	142.8736776
558	142.7373187
559	142.6244408
560	142.5098161
561	142.4469007
562	142.3265149
563	142.2165456
564	142.1162242
565	142.0410285
566	141.9610234
567	141.840651
568	141.7925227
569	141.6732111
570	141.5989331
571	141.4778939
572	141.3368058
573	141.2517435
574	141.1915876
575	141.0849051
576	140.9763335
577	140.8083962
578	140.7497366
579	140.6283961
580	140.5446798
581	140.4341856
582	140.3582874
583	140.2482701
584	140.1518143
585	140.0970221
586	139.9910462
587	139.8275808
588	139.7101821
589	139.604928
590	139.4786485
591	139.384089
592	139.160576
593	139.0711869
594	138.9348583
595	138.7791266
596	138.7200143
597	138.6200129
598	138.484922
599	138.3218361
600	138.2792107
601	138.1916147
602	138.0995363
603	137.9020875
604	137.8096861
605	137.6419112
606	137.5582511
607	137.4552159
608	137.3117443
609	137.2013992
610	137.105808
611	136.9982003
612	136.8845774
613	136.7709671
614	136.6564184
615	136.5500091
616	136.4337297
617	136.3836391
618	136.2906803
619	136.2100721
620	136.1094706
621	136.0368229
622	135.9115553
623	135.8431273
624	135.7502115
625	135.5776584
626	135.4933536
627	135.3855212
628	135.2564808
629	135.1121157
630	135.0089345
631	134.9328852
632	134.8229475
633	134.6750554
634	134.5586624
635	134.4625466
636	134.3329548
637	134.2334433
638	134.1322965
639	134.0292528
640	133.9581985
641	133.860449
642	133.7649182
643	133.6839652
644	133.5797844
645	133.5031493
646	133.4080267
647	133.2856241
648	133.249709
649	133.1783343
650	133.1336262
651	132.9472982
652	132.8250568
653	132.7667184
654	132.6514543
655	132.5751554
656	132.4972484
657	132.4087812
658	132.3245742
659	132.2429505
660	132.1010347
661	131.9962207
662	131.9423563
663	131.8518605
664	131.7840471
665	131.6883229
666	131.6291327
667	131.528776
668	131.4308488
669	131.3593489
670	131.253969
671	131.078528
672	131.0367474
673	130.9423876
674	130.873465
675	130.8009525
676	130.7376441
677	130.5871104
678	130.4990823
679	130.393269
680	130.3157336
681	130.2264706
682	130.1145069
683	130.0512031
684	129.9878331
685	129.9137339
686	129.8180929
687	129.725658
688	129.6449764
689	129.6061693
690	129.5251035
691	129.4374689
692	129.33428
693	129.2448518
694	129.1336925
695	129.0413344
696	129.0147106
697	128.9884742
698	128.9307669
699	128.8283556
700	128.7109103
701	128.6302507
702	128.5257096
703	128.4382939
704	128.3381383
705	128.3143387
706	128.2333501
707	128.162684
708	128.0641494
709	128.0430255
710	127.9510344
711	127.8687648
712	127.7685793
713	127.6407976
714	127.5632433
715	127.4984581
716	127.3879033
717	127.314825
718	127.2514552
719	127.1357419
720	127.0737068
721	126.9723582
722	126.9061399
723	126.7683154
724	126.6819048
725	126.5503645
726	126.4011982
727	126.3276355
728	126.277153
729	126.1923505
730	126.1473977
731	126.0388617
732	125.9796732
733	125.8975116
734	125.8119343
735	125.7419406
736	125.7007177
737	125.6160598
738	125.5486104
739	125.4985366
740	125.4078148
741	125.2748723
742	125.1973522
743	125.1613997
744	125.0919488
745	125.0544663
746	125.0108614
747	124.9392209
748	124.8635092
749	124.7437521
750	124.6183265
751	124.5517162
752	124.4927312
753	124.3754462
754	124.282005
755	124.2012694
756	124.1688166
757	124.0978332
758	124.0382397
759	123.9418202
760	123.8834014
761	123.8210272
762	123.747963
763	123.6677256
764	123.6144052
765	123.5525257
766	123.5128126
767	123.445631
768	123.3927786
769	123.3133647
770	123.2036332
771	123.1262503
772	123.0388781
773	122.9849953
774	122.9070683
775	122.8459833
776	122.779004
777	122.7233776
778	122.6511063
779	122.5778131
780	122.5265228
781	122.4526529
782	122.3491617
783	122.2950178
784	122.1841916
785	122.0982798
786	121.9996596
787	121.9562276
788	121.8884039
789	121.8012362
790	121.7476745
791	121.6734652
792	121.5955332
793	121.5101192
794	121.4397258
795	121.3672592
796	121.3076891
797	121.2065056
798	121.1363067
799	121.0822882
800	121.0184025
801	120.9615757
802	120.9009901
803	120.8197431
804	120.7562475
805	120.6706727
806	120.5166851
807	120.4561063
808	120.3744193
809	120.2689838
810	120.1968925
811	120.1358206
812	120.0466609
813	119.9845674
814	119.8808535
815	119.815257
816	119.7278485
817	119.6538397
818	119.5893784
819	119.5100151
820	119.4274575
821	119.361363
822	119.2699093
823	119.1711125
824	119.0770259
825	119.0268148
826	118.9429182
827	118.8756804
828	118.8235455
829	118.722323
830	118.6327625
831	118.542364
832	118.4500581
833	118.3659212
834	118.3309165
835	118.2645168
836	118.2102379
837	118.1734078
838	118.0988742
839	118.005316
840	117.994775
841	117.8889693
842	117.7951829
843	117.7276284
844	117.671668
845	117.5847427
846	117.5205683
847	117.4957635
848	117.4500954
849	117.3873449
850	117.3671084
851	117.2948431
852	117.2260226
853	117.2034066
854	117.1497632
855	117.0620784
856	116.9927478
857	116.9129945
858	116.8393787
859	116.7522609
860	116.7002327
861	116.6361843
862	116.5752894
863	116.5162097
864	116.4269363
865	116.2958869
866	116.2265887
867	116.1436012
868	116.1030813
869	116.0713054
870	115.9626066
871	115.8973132
872	115.811991
873	115.7179065
874	115.6384557
875	115.5890185
876	115.5316847
877	115.4964697
878	115.4354518
879	115.3769144
880	115.3714622
881	115.3372811
882	115.2718649
883	115.1956084
884	115.1746392
885	115.1237239
886	115.0647428
887	115.0057591
888	114.9358525
889	114.8950111
890	114.8194854
891	114.7498713
892	114.6813543
893	114.6093498
894	114.5272521
895	114.4752543
896	114.4242142
897	114.4132295
898	114.3480861
899	114.3146778
900	114.288809
901	114.2204913
902	114.1906799
